%dir,flowInd,duration,l4Proto,numPktsSnt,numPktsRcvd,numBytesSnt,numBytesRcvd,minPktSz,maxPktSz,avePktSize,stdPktSize,minIAT,maxIAT,aveIAT,stdIAT,pktps,bytps,pktAsm,bytAsm,ipMindIPID,ipMaxdIPID,ipMinTTL,ipMaxTTL,ipTTLChg,tcpISeqN,tcpPSeqCnt,tcpSeqSntBytes,tcpSeqFaultCnt,tcpPAckCnt,tcpFlwLssAckRcvdBytes,tcpAckFaultCnt,tcpInitWinSz,tcpAveWinSz,tcpMinWinSz,tcpMaxWinSz,tcpWinSzDwnCnt,tcpWinSzUpCnt,tcpWinSzChgDirCnt,tcpWinSzThRt,tcpOptPktCnt,tcpOptCnt,tcpMSS,tcpWS,tcpSSASAATrip,tcpRTTAckTripMin,tcpRTTAckTripMax,tcpRTTAckTripAve,tcpRTTAckTripJitAve,tcpRTTSseqAA,tcpRTTAckJitAve,connSip,connDip,connSipDip,connSipDprt,connF,nFpCnt,tCnt,dsMinPl,dsMaxPl,dsMeanPl,dsLowQuartilePl,dsMedianPl,dsUppQuartilePl,dsIqdPl,dsModePl,dsRangePl,dsStdPl,dsRobStdPl,dsSkewPl,dsExcPl,dsMinIat,dsMaxIat,dsMeanIat,dsLowQuartileIat,dsMedianIat,dsUppQuartileIat,dsIqdIat,dsModeIat,dsRangeIat,dsStdIat,dsRobStdIat,dsSkewIat,dsExcIat,TrafficType
B,1,8.573921,6,1073,592,2543965,84816,0,25805,2370.89,1857.557,0,1.949428,0.007990606,0.07488707,125.1469,296709.6,0.2888889,0.9354712,1,18,52,52,0,2041118324,1073,2543965,0,62,85902,0,1462,1462,1462,1462,0,0,0,0,1073,3219,0,1,0,0.000005,0.328125,0.00840668,0.02752634,0.01978574,0.1244925,1,1,1,1,1,20,113,0,25805,2370.89,1448,1448,2896,1448,1448,25805,1877.786,1073.402,3.935217,30.80921,0.5,1000,7.017723,0.5,0.5,2.5,2,0.5,999.5,46.45296,1.4826,18.66767,388.9085,Streaming
A,3,9.000385,6,129,263,21459,548373,0,1448,166.3488,416.1083,0,5.743819,0.06977043,0.5113061,14.33272,2384.231,-0.3418367,-0.9246831,1,1,64,64,0,4085121534,129,20916,0,113,548373,0,7836,7835.269,7541,7836,53,54,69,0,129,387,0,1,0,0.000002,5.323946,0.05059512,0.4713406,0,-1,1,1,2,2,2,20,35,0,1448,166.3488,0,0,0,0,0,1448,426.1563,0,2.447621,4.357561,0.5,1000,32.27344,0.5,0.5,8.5,8,0.5,999.5,131.6046,5.9304,6.454668,43.74851,Streaming
B,3,7.82843,6,263,129,548373,21459,0,8688,2085.068,1304.818,0,5.547392,0.02976589,0.3421435,33.5955,70048.91,0.3418367,0.9246831,1,6,52,52,0,2254233315,263,548373,0,15,19345,0,1462,1462,1462,1462,0,0,0,0,263,789,0,1,0,0.000005,0.419873,0.0211653,0.05710928,0.07176042,0.4747878,1,1,1,1,1,20,45,0,8688,2085.068,1448,1448,2896,1448,1448,8688,1316.628,1073.402,1.848454,4.330136,0.5,1000,12.88931,0.5,0.5,0.5,0,0.5,999.5,71.45389,0,11.08311,141.8477,Streaming
A,5,0,6,1,1,0,543,0,0,0,0,0,0,0,0,0,0,0,-1,65535,0,64,64,0,4085806422,1,0,0,0,0,0,7834,7834,7834,7834,0,0,0,0,1,3,0,1,0,0.000018,0.000018,0.000018,0,0,-1,1,1,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Streaming
B,5,0,6,1,1,543,0,543,543,543,0,0,0,0,0,0,0,0,1,65535,0,52,52,0,2273585627,1,0,0,0,0,0,1462,1462,1462,1462,0,0,0,0,1,3,0,1,0,65535,0,0,0,0.000018,0,1,1,1,1,1,1,1,543,543,543,543,543,543,0,543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Streaming
A,1,1.763068,6,105,231,16659,495510,0,1448,158.6572,403.4,0,0.333305,0.01679112,0.04593581,59.55527,9448.87,-0.375,-0.9349473,1,1,64,64,0,4084217789,105,16116,0,93,495510,0,7836,7829.161,7493,7836,49,41,63,0,105,315,0,1,0,0.000001,0.043718,0.000878905,0.004837745,0,-1,2,1,2,2,1,20,32,0,1448,158.6572,0,0,0,0,0,1448,415.8203,0,2.492423,4.596591,0.5,332.5,17.18269,0.5,0.5,9.5,9,0.5,332,49.89431,6.6717,4.188023,18.7218,Streaming
B,1,1.801427,6,231,105,495510,16659,0,13032,2145.065,1505.565,0,0.262316,0.007798383,0.03178221,128.2317,275065.3,0.375,0.9349473,1,9,52,52,0,2234156889,231,495510,0,12,15211,1,1462,1462,1462,1462,0,0,0,0,231,693,0,1,0,0.000005,0.333252,0.02055898,0.05517796,0.02143788,0.05538963,1,2,1,1,1,20,38,0,13032,2145.065,1448,1448,2896,1448,1448,13032,1518.672,1073.402,3.516975,18.65082,0.5,262.5,8.191304,0.5,0.5,0.5,0,0.5,262,32.51705,0,5.72436,33.90754,Streaming
A,2,6.919634,6,2,2,543,543,0,543,271.5,191.9795,0,6.919634,3.459817,2.44646,0.2890326,78.47236,0,0,1,1,64,64,0,4087933832,2,543,0,1,543,0,8046,8046,8046,8046,0,0,0,0,2,6,0,1,0,0.000045,0.000045,0.0000225,1.59E-05,0,-1,1,1,2,2,2,2,2,0,543,271.5,0,271.5,543,543,0,543,271.5,271.5,0,-2,1000,1000,1000,1000,1000,1000,0,1000,0,0,0,0,0,Streaming
B,2,6.696105,6,2,2,543,543,0,543,271.5,191.9795,0,6.696105,3.348053,2.367431,0.2986811,81.09192,0,0,1,1,52,52,0,2330348449,2,0,0,0,0,0,1462,1462,1462,1462,0,0,0,0,2,6,0,1,0,0.223484,6.919589,3.571537,2.367431,3.571559,2.367431,1,1,1,1,1,2,2,0,543,271.5,0,271.5,543,543,0,543,271.5,271.5,0,-2,1000,1000,1000,1000,1000,1000,0,1000,0,0,0,0,0,Streaming
A,2,8.829019,6,7,7,2657,2172,0,1057,379.5714,380.907,0,4.327088,1.261288,1.482471,0.7928401,300.9395,0,0.1004349,1,1,64,64,0,4085806422,7,2657,0,4,2172,0,7836,7835.399,7834,7836,2,2,3,0,7,21,0,1,0,0.000026,0.303865,0.049932,0.08692357,0,-1,1,1,2,2,2,7,6,0,1057,379.5714,0,0,928.5,928.5,0,1057,466.1125,466.1125,0.5746782,-1.471808,2.5,1000,472.5,302.5,307.5,1000,697.5,1000,997.5,423.3291,423.3291,0.4756626,-1.437139,Streaming
B,2,8.562675,6,7,7,2172,2657,0,543,310.2857,225.2711,0,4.060792,1.223239,1.371905,0.8175015,253.659,0,-0.1004349,1,1,52,52,0,2273586170,7,1629,0,2,1600,0,1462,1462,1462,1462,0,0,0,0,7,21,0,1,0,0.223382,4.284174,1.307126,1.444672,1.357058,1.447284,1,1,1,1,1,7,6,0,543,310.2857,0,543,543,543,543,543,268.7153,268.7153,-0.288675,-1.916667,85.5,1000,510.0833,227.5,525,1000,772.5,1000,914.5,405.7309,405.7309,0.3683442,-1.574717,Streaming
A,1,9.808083,6,299,551,58462,1324205,0,1448,195.5251,462.4168,0,2.996213,0.03280295,0.2196,30.48506,5960.594,-0.2964706,-0.9154359,1,1,64,64,0,4082740560,299,58462,0,263,1323119,0,7045,7013.14,6838,7053,131,123,188,0,299,897,0,1,0,0.000002,2.789783,0.0577415,0.3576809,0,-1,1,1,2,2,2,20,71,0,1448,195.5251,0,0,0,0,0,1448,465.5309,0,2.146802,2.838814,0.5,1000,21.85906,0.5,1.5,10.5,10,0.5,999.5,88.24194,7.413,9.459432,99.75156,Streaming
B,1,9.800164,6,551,299,1324205,58462,0,15928,2403.276,2029.034,0,2.994286,0.01778614,0.1625986,56.22355,135120.7,0.2964706,0.9154359,1,11,52,52,0,2195706834,551,1319861,0,44,57405,0,1462,1462,1462,1462,0,0,0,0,551,1653,0,1,0,0.000005,0.295155,0.01513476,0.03958536,0.07287625,0.3598647,1,1,1,1,1,20,101,0,15928,2403.276,1448,1448,2896,1448,1448,15928,2036.719,1073.402,3.059698,13.02578,0.5,1000,12.02909,0.5,0.5,2.5,2,0.5,999.5,64.9322,1.4826,13.1192,193.3143,Streaming
A,3,2.419037,6,2,2,1086,0,543,543,543,0,0,2.419037,1.209519,0.8552588,0.8267753,448.939,0,1,1,1,64,64,0,4077531023,2,543,0,0,0,0,7053,7053,7053,7053,0,0,0,0,2,6,0,1,0,2.1956,2.1956,1.0978,0.7762619,0,-1,1,1,2,2,2,2,2,543,543,543,543,543,543,0,543,0,0,0,0,0,1000,1000,1000,1000,1000,1000,0,1000,0,0,0,0,0,Streaming
B,3,2.419032,6,2,2,0,1086,0,0,0,0,0,2.419032,1.209516,0.855257,0.826777,0,0,-1,1,1,52,52,0,2068256512,2,0,0,1,543,0,1462,1462,1462,1462,0,0,0,0,2,6,0,1,0,0.223432,0.223437,0.2234345,1.77E-06,1.321234,0.7762619,1,1,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,1000,1000,1000,1000,1000,0,1000,0,0,0,0,0,Streaming
A,2,1.910953,6,2,2,1600,0,543,1057,800,181.7264,0,1.910953,0.9554765,0.675624,1.046598,837.2786,0,1,1,1,64,64,0,4083724527,2,543,0,0,0,0,7053,7053,7053,7053,0,0,0,0,2,6,0,1,0,1.687528,1.687528,0.843764,0.5966313,0,-1,1,1,2,2,2,2,2,543,1057,800,543,800,1057,514,543,514,257,257,0,-2,1000,1000,1000,1000,1000,1000,0,1000,0,0,0,0,0,Streaming
B,2,1.910993,6,2,2,0,1600,0,0,0,0,0,1.910993,0.9554965,0.675638,1.046576,0,0,-1,1,1,52,52,0,2221110537,2,0,0,1,1057,0,1462,1462,1462,1462,0,0,0,0,2,6,0,1,0,0.223425,0.223465,0.223445,1.41E-05,1.067209,0.5966313,1,1,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,1000,1000,1000,1000,1000,0,1000,0,0,0,0,0,Streaming
A,2,4.300095,6,437,959,67635,2118614,0,1448,154.7712,427.1668,0,0.289308,0.009840029,0.02540565,101.6257,15728.72,-0.3739255,-0.9381269,1,1,64,64,0,4085720615,437,67635,0,404,2118614,0,7836,7828.549,7311,7836,195,198,287,0,437,1311,0,1,0,0.000001,0.045355,0.000812172,0.003735438,0,-1,1,1,2,2,2,20,80,0,1448,154.7712,0,0,0,0,0,1448,431.2852,0,2.551324,4.66218,0.5,287.5,10.0344,0.5,0.5,6.5,6,0.5,287,26.62927,4.4478,5.767325,42.73512,Streaming
B,2,4.235055,6,959,437,2118614,67635,0,13032,2209.191,1480.795,0,0.196848,0.004416116,0.01579349,226.4433,500256.6,0.3739255,0.9381269,1,9,52,52,0,2270951623,959,2118614,0,50,66187,1,1462,1462,1462,1462,0,0,0,0,959,2877,0,1,0,0.000005,0.289295,0.01656159,0.04065786,0.01737376,0.0408291,1,1,1,1,1,20,110,0,13032,2209.191,1448,1448,2896,1448,1448,13032,1486.232,1073.402,2.497745,8.934122,0.5,196.5,4.759916,0.5,0.5,0.5,0,0.5,196,15.99145,0,7.385108,70.40224,Streaming
A,1,3.235908,6,84,202,14335,426046,0,1448,170.6548,426.1435,0,1.806714,0.03852271,0.1648178,25.95871,4429.978,-0.4125874,-0.9348973,1,1,64,64,0,4082502898,84,14335,0,73,424598,0,7053,7029.484,6798,7053,48,30,50,0,84,252,0,1,0,0.000002,1.606168,0.03831064,0.2094825,0,-1,1,1,2,2,2,20,25,0,1448,170.6548,0,0,0,0,0,1448,438.8099,0,2.413081,4.067815,0.5,1000,29.53012,0.5,0.5,3.5,3,0.5,999.5,121.2539,2.2239,6.633725,48.46227,Streaming
B,1,3.042459,6,202,84,426046,14335,0,7240,2109.139,1146.916,0,1.806572,0.01506168,0.1052135,66.39366,140033.4,0.4125874,0.9348973,1,65535,52,52,0,2191670485,201,426046,0,9,8753,0,1462,1462,1462,1462,0,0,0,0,202,606,0,1,0,0.000005,0.3579,0.01574808,0.0489684,0.05405872,0.2151298,1,1,1,1,1,20,30,0,7240,2109.139,1448,1448,2896,1448,1448,7240,1161.903,1073.402,1.747888,4.77268,0.5,1000,11.52239,0.5,0.5,0.5,0,0.5,999.5,75.25198,0,11.61206,147.1735,Streaming
A,2,4.864964,6,6,11,2114,17136,0,1448,352.3333,408.7503,0,4.279805,0.8108274,1.420074,1.233308,434.5356,-0.2941177,-0.7803636,1,1,64,64,0,4084392255,6,1571,0,3,17136,0,7836,7826.693,7768,7836,2,2,3,0,6,18,0,1,0,0.000009,4.279814,0.7162508,1.454828,0,-1,1,1,2,2,2,6,6,0,1448,352.3333,0,61.5,543,543,0,1448,526.284,402.5259,1.348023,0.2403104,0.5,1000,317.4,124.5,280,668.75,544.25,0.5,999.5,406.3253,403.4525,1.086479,-0.3123798,Streaming
B,2,4.865165,6,11,6,17136,2114,0,2896,1557.818,1010.759,0,4.503474,0.4422877,1.226142,2.260972,3522.183,0.2941177,0.7803636,1,2,52,52,0,2238615778,11,17136,0,2,666,1,1462,1462,1462,1462,0,0,0,0,11,33,0,1,0,0.000012,0.317371,0.2436925,0.08195272,0.9599434,1.457135,1,1,1,1,1,11,10,0,2896,1557.818,362,1448,2829.25,2467.25,0,2896,1121.811,1121.811,-0.1885467,-1.357993,0.5,1000,136.45,0.5,22.5,66.5,66,0.5,999.5,312.3873,48.9258,2.419143,4.23695,Streaming
A,1,7.34339,6,565,1136,82470,2429002,0,1448,145.9646,416.6636,0,0.922434,0.01299715,0.06590156,76.93994,11230.51,-0.3356849,-0.9343254,1,1,64,64,0,4081190986,565,82470,0,527,2429002,0,7053,7050.288,6828,7053,231,263,366,0,565,1695,0,1,0,0.000002,0.716152,0.006045592,0.05005175,0,-1,1,1,2,2,2,20,80,0,1448,145.9646,0,0,0,0,0,1448,419.6287,0,2.652108,5.209546,0.5,925,13.21365,0.5,0.5,4.5,4,0.5,924.5,66.48787,2.9652,10.5505,125.5155,Streaming
B,1,7.119929,6,1136,565,2429002,82470,0,11584,2138.206,1352.872,0,0.939602,0.006267542,0.04859288,159.5522,341155.4,0.3356849,0.9343254,1,8,52,52,0,2156953721,1136,2428459,0,54,81022,1,1462,1462,1462,1462,0,0,0,0,1136,3408,0,1,0,0.000005,0.300721,0.00980006,0.03219131,0.01584565,0.05951015,1,1,1,1,1,20,104,0,11584,2138.206,1448,1448,2896,1448,1448,11584,1355.716,1073.402,2.116267,5.859868,0.5,935,6.578854,0.5,0.5,0.5,0,0.5,934.5,48.64721,0,16.96821,308.5969,Streaming
A,1,8.019739,6,9,9,5314,1629,0,1057,590.4445,415.0494,0,3.724635,0.8910822,1.162833,1.122231,662.6151,0,0.5307504,1,1,64,64,0,4078297421,9,4771,0,3,1629,0,7053,7051.958,7049,7053,2,2,3,0,9,27,0,1,0,0.000025,2.681735,0.3654117,0.7703735,0,-1,1,1,2,2,2,9,9,0,1057,590.4445,0,543,1057,1057,1057,1057,462.0092,462.0092,-0.2383136,-1.648591,3.5,1000,457.5625,222.5,372.5,1000,777.5,1000,996.5,414.7062,414.7062,0.316404,-1.489935,Streaming
B,1,8.019543,6,9,9,1629,5314,0,543,181,231.1075,0,3.460167,0.8910603,1.142777,1.122259,203.1288,0,-0.5307504,1,1,52,52,0,2087126196,9,1629,0,5,4257,0,1462,1462,1462,1462,0,0,0,0,9,27,0,1,0,0.223389,3.68361,0.6295558,0.9878102,0.9949675,1.252695,1,1,1,1,1,9,8,0,543,181,0,0,543,543,0,543,255.9727,255.9727,0.7071067,-1.5,47.5,1000,457.0625,222.5,227.5,1000,777.5,227.5,952.5,400.3058,400.3058,0.5228415,-1.528876,Streaming
A,5,0,6,1,1,0,543,0,0,0,0,0,0,0,0,0,0,0,-1,65535,0,64,64,0,4082531242,1,0,0,0,0,0,7053,7053,7053,7053,0,0,0,0,1,3,0,1,0,0.043479,0.043479,0.043479,0,0,-1,1,1,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Streaming
B,5,0,6,1,1,543,0,543,543,543,0,0,0,0,0,0,0,0,1,65535,0,52,52,0,2192184934,1,0,0,0,0,0,1462,1462,1462,1462,0,0,0,0,1,3,0,1,0,65535,0,0,0,0.043479,0,1,1,1,1,1,1,1,543,543,543,543,543,543,0,543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Streaming
A,1,6.925442,6,472,876,67743,2127186,0,1448,143.5233,410.2607,0,2.561148,0.01467255,0.09826235,68.1545,9781.758,-0.2997033,-0.9382732,1,1,64,64,0,4085917518,472,67200,0,432,2127186,0,7836,7829.004,7368,7836,187,204,293,0,472,1416,0,1,0,0.000002,2.357482,0.01111157,0.1319034,0,-1,1,1,2,2,2,20,77,0,1448,143.5233,0,0,0,0,0,1448,413.9192,0,2.723462,5.631294,0.5,1000,11.53716,0.5,1.5,6.5,6,0.5,999.5,52.88676,4.4478,14.75754,261.1665,Streaming
B,1,7.013252,6,876,472,2127186,67743,0,33304,2428.294,2423.359,0,2.561184,0.008005993,0.07215436,124.9064,303309.5,0.2997033,0.9382732,1,23,52,52,0,2276714540,876,2127186,0,47,67200,0,1462,1462,1462,1462,0,0,0,0,876,2628,0,1,0,0.000004,0.329874,0.00889719,0.0296106,0.02000876,0.1351862,1,1,1,1,1,20,114,0,33304,2428.294,1448,1448,2896,1448,1448,33304,2446.592,1073.402,6.49517,61.79208,0.5,1000,6.525714,0.5,0.5,1.5,1,0.5,999.5,38.92927,0.7413,20.15802,489.7219,Streaming
A,5,5.217837,6,87,146,17115,490283,0,1448,196.7241,439.401,0,3.437941,0.05997513,0.2966563,16.67358,3280.095,-0.2532189,-0.9325382,1,1,64,64,0,4080793355,87,16029,0,74,490283,0,7053,7043.813,6880,7053,39,35,55,0,87,261,0,1,0,0.000002,3.24596,0.07598719,0.4169915,0,-1,1,1,2,2,2,20,32,0,1448,196.7241,0,0,0,0,0,1448,451.7395,0,2.064624,2.590731,0.5,1000,32.44767,0.5,0.5,20.5,20,0.5,999.5,117.9274,14.826,6.800026,51.4961,Streaming
B,5,5.22125,6,146,87,490283,17115,0,21432,3358.103,3688.858,0,3.438264,0.035762,0.2299178,27.96265,93901.46,0.2532189,0.9325382,1,15,52,52,0,2146057158,146,490283,0,15,16572,0,1462,1462,1462,1462,0,0,0,0,146,438,0,1,0,0.000003,0.317866,0.03376957,0.06442852,0.1097568,0.4219395,1,1,1,1,1,20,46,0,21432,3358.103,1448,1448,4344,2896,1448,21432,3726.599,2146.805,2.524466,7.022756,0.5,1000,19.44828,0.5,0.5,2.5,2,0.5,999.5,90.80075,1.4826,9.066113,92.69737,Streaming
A,2,6.638771,6,420,850,64486,1942539,0,1571,153.5381,425.3692,0,1.709809,0.0158066,0.08327604,63.26472,9713.545,-0.3385827,-0.9357397,1,2,64,64,0,4074735377,420,64486,0,386,1942539,0,7044,7024.406,6742,7044,186,186,286,0,420,1260,0,1,0,0.000001,1.70982,0.006120331,0.07550507,0,-1,1,1,2,2,2,20,68,0,1571,153.5381,0,0,0,0,0,1571,428.4589,0,2.565832,4.772054,0.5,1000,14.31623,0.5,1.5,6.5,6,0.5,999.5,64.55466,4.4478,10.71042,141.3166,Streaming
B,2,6.415223,6,850,420,1942539,64486,0,13032,2285.34,1541.695,0,1.933407,0.00754733,0.06416634,132.4973,302801.5,0.3385827,0.9357397,1,65535,52,52,0,2000339289,849,1942539,0,41,60685,0,1462,1462,1462,1462,0,0,0,0,850,2550,0,1,0,0.000005,0.322436,0.01085406,0.03460026,0.01697439,0.08305536,1,1,1,1,1,20,94,0,13032,2285.34,1448,1448,2896,1448,1448,13032,1545.429,1073.402,2.432748,8.204244,0.5,1000,6.777974,0.5,0.5,1.5,1,0.5,999.5,45.92805,0.7413,17.38747,339.6081,Streaming
A,4,3.805489,6,4,4,4199,543,0,2085,1049.75,607.2877,0,1.80308,0.9513723,0.4526832,1.051113,1103.406,0,0.7709827,1,1,64,64,0,4074956897,4,2114,0,0,0,0,7045,7050.256,7045,7053,0,1,1,0,4,12,0,1,0,0.00002,1.8031,0.8395103,0.4537222,0,-1,1,1,2,2,2,4,4,0,2085,1049.75,528.5,1057,1571,1042.5,1057,2085,737.1945,737.1945,-0.02950088,-0.9998062,995,1000,998.3334,1000,1000,1000,0,1000,5,2.886751,0,-0.7071584,-1.499951,Streaming
B,4,4.028903,6,4,4,543,4199,0,543,135.75,176.7069,0,2.026753,1.007226,0.5067142,0.9928261,134.7761,0,-0.7709827,1,1,52,52,0,2005920050,4,543,0,3,4199,0,1462,1460.5,1457,1462,1,0,0,0,4,12,0,1,0,0.223394,0.223835,0.1677205,0.07276789,1.007231,0.4595204,1,1,1,1,1,4,2,0,543,135.75,0,0,271.5,271.5,0,543,235.1259,201.2629,1.154701,-0.6666667,1000,1000,1000,1000,1000,1000,0,1000,0,0,0,0,0,Streaming
A,1,9.988957,6,1053,1961,204976,4416925,0,1448,194.6591,476.6935,0,0.305331,0.009486191,0.02426984,105.4164,20520.26,-0.3012608,-0.9113023,1,1,64,64,0,4086248995,1053,204976,0,948,4415477,0,7836,8041.85,7291,8046,445,467,695,0,1053,3159,0,1,0,0.000001,0.158361,0.002524589,0.01092865,0,-1,1,1,2,2,2,20,137,0,1448,194.6591,0,0,0,0,0,1448,478.8582,0,2.143849,2.705299,0.5,307.5,9.677757,0.5,1.5,7.5,7,0.5,307,24.27498,5.1891,5.651574,42.75747,Streaming
B,1,9.986971,6,1961,1053,4416925,204976,0,17376,2252.384,1509.694,0,0.397834,0.005092794,0.01908267,196.3558,442268.8,0.3012608,0.9113023,1,12,52,52,0,2285630572,1961,4415477,0,139,203709,0,1462,1462,1457,1462,4,4,7,0,1961,5883,0,1,0,0.000005,0.305309,0.008666134,0.02187623,0.01119072,0.02445413,1,1,1,1,1,20,172,0,17376,2252.384,1448,1448,2896,1448,1448,17376,1511.465,1073.402,2.865778,13.95461,0.5,397.5,5.406634,0.5,0.5,1.5,1,0.5,397,19.04362,0.7413,9.719942,139.5752,Streaming
A,2,8.578572,6,296,532,46263,1385302,0,1448,156.2939,420.6869,0,4.556851,0.02898165,0.2450968,34.50458,5392.855,-0.2850242,-0.9353672,1,1,64,64,0,4077351886,296,45901,0,269,1385302,0,7053,7036.565,6809,7053,114,140,189,0,296,888,0,1,0,0.000002,4.349614,0.03154695,0.3288481,0,-1,1,1,2,2,2,20,64,0,1448,156.2939,0,0,0,0,0,1448,425.3444,0,2.542467,4.708038,0.5,1000,17.16441,0.5,2.5,7.5,7,0.5,999.5,78.94867,5.1891,9.598257,103.8365,Streaming
B,2,8.299471,6,532,296,1385302,46263,0,49232,2603.951,3213.642,0,4.557405,0.01560051,0.1823491,64.10047,166914.5,0.2850242,0.9353672,1,34,52,52,0,2063358724,532,1382406,0,33,42462,0,1462,1462,1462,1462,0,0,0,0,532,1596,0,1,0,0.000002,0.309874,0.01359305,0.04113532,0.04514,0.3314109,1,1,1,1,1,20,83,0,49232,2603.951,1448,1448,2896,1448,1448,49232,3238.052,1073.402,7.961444,92.97646,0.5,1000,9.221281,0.5,0.5,2.5,2,0.5,999.5,56.14374,1.4826,14.01114,221.1147,Streaming
A,3,7.016299,6,2,2,1086,0,543,543,543,0,0,7.016299,3.508149,2.480636,0.2850506,154.7825,0,1,1,1,64,64,0,4079481781,2,543,0,0,0,0,7053,7053,7053,7053,0,0,0,0,2,6,0,1,0,6.792945,6.792945,3.396472,2.401669,0,-1,2,1,2,2,1,2,2,543,543,543,543,543,543,0,543,0,0,0,0,0,1000,1000,1000,1000,1000,1000,0,1000,0,0,0,0,0,Streaming
B,3,7.016293,6,2,2,0,1086,0,0,0,0,0,7.016293,3.508147,2.480634,0.2850508,0,0,-1,1,1,52,52,0,2117500367,2,0,0,1,543,0,1462,1462,1462,1462,0,0,0,0,2,6,0,1,0,0.223348,0.223354,0.223351,2.12E-06,3.619823,2.401669,1,2,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,1000,1000,1000,1000,1000,0,1000,0,0,0,0,0,Streaming
A,6,0,6,1,1,543,0,543,543,543,0,0,0,0,0,0,0,0,1,65535,0,64,64,0,4077532109,1,0,0,0,0,0,7053,7053,7053,7053,0,0,0,0,1,3,0,1,0,65535,0,0,0,0,-1,1,1,2,2,2,1,1,543,543,543,543,543,543,0,543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Streaming
B,6,0,6,1,1,0,543,0,0,0,0,0,0,0,0,0,0,0,-1,65535,0,52,52,0,2068257598,1,0,0,0,0,0,1462,1462,1462,1462,0,0,0,0,1,3,0,1,0,0.223396,0.223396,0.223396,0,0.223396,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Streaming
A,2,6.26589,6,119,222,19258,502967,0,1448,161.8319,412.8822,0,3.471298,0.05265454,0.3196683,18.99171,3073.466,-0.3020528,-0.9262463,1,1,64,64,0,4085491646,119,19258,0,107,502967,0,7836,7834.708,7628,7836,50,50,73,0,119,357,0,1,0,0.000002,0.110891,0.003443042,0.01511512,0,-1,1,1,2,2,2,20,46,0,1448,161.8319,0,0,0,0,0,1448,424.1381,0,2.462627,4.346492,0.5,1000,32.34746,0.5,0.5,19.5,19,0.5,999.5,111.8731,14.0847,6.513103,48.67865,Streaming
B,2,5.999278,6,222,119,502967,19258,0,13032,2265.617,1678.786,0,3.159315,0.02702378,0.2146923,37.00445,83837.92,0.3020528,0.9262463,1,65531,52,52,0,2264650576,221,509664,0,15,18867,1,1462,1462,1462,1462,0,0,0,0,222,666,0,1,0,0.000005,3.428074,0.03988136,0.2368598,0.0433244,0.2373416,1,1,1,1,1,20,55,0,13032,2265.617,1448,1448,2896,1448,1448,13032,1704.113,1073.402,2.761098,10.51327,0.5,1000,17.67421,0.5,0.5,0.5,0,0.5,999.5,79.80008,0,9.273322,104.2942,Streaming
A,1,9.439352,6,384,675,50853,1591147,0,1448,132.4297,398.4442,0,6.317359,0.02458165,0.3220083,40.68076,5387.34,-0.2747875,-0.9380597,1,1,64,64,0,4084253887,384,50310,0,356,1586803,0,7822,7834.426,7739,7836,155,170,253,0,384,1152,0,1,0,0.000002,0.29021,0.001496128,0.01547529,0,-1,1,1,2,2,2,20,64,0,1448,132.4297,0,0,0,0,0,1448,400.6713,0,2.836627,6.25887,0.5,1000,10.92689,0.5,0.5,7.5,7,0.5,999.5,56.03674,5.1891,15.00537,254.429,Streaming
B,1,9.662802,6,675,384,1591147,50853,0,17376,2357.255,1919.874,0,6.046825,0.01431526,0.2334435,69.85551,164667.2,0.2747875,0.9380597,1,12,52,52,0,2235180177,675,1591147,0,40,54987,0,1462,1462,1462,1462,0,0,0,0,675,2025,0,1,0,0.000004,6.272921,0.01704895,0.2418912,0.01854507,0.2423858,1,1,1,1,1,20,86,0,17376,2357.255,1448,1448,2896,1448,1448,17376,1926.887,1073.402,3.183536,14.54819,0.5,1000,7.108309,0.5,0.5,1.5,1,0.5,999.5,45.28951,0.7413,17.98098,365.1343,Streaming
A,1,5.65699,6,561,1112,75469,2362398,0,1448,134.5258,399.1902,0,0.689103,0.01008377,0.03763648,99.16934,13340.84,-0.3293485,-0.938086,1,1,64,64,0,4079058998,561,75469,0,515,2360950,0,7044,7041.924,6777,7053,240,272,391,0,561,1683,0,1,0,0.000001,0.412186,0.001921349,0.02404092,0,-1,2,1,2,2,1,20,81,0,1448,134.5258,0,0,0,0,0,1448,400.83,0,2.839027,6.312344,0.5,685,10.27232,0.5,0.5,8.5,8,0.5,684.5,37.74026,5.9304,12.27862,193.9902,Streaming
