%dir,flowInd,duration,l4Proto,numPktsSnt,numPktsRcvd,numBytesSnt,numBytesRcvd,minPktSz,maxPktSz,avePktSize,stdPktSize,minIAT,maxIAT,aveIAT,stdIAT,pktps,bytps,pktAsm,bytAsm,ipMindIPID,ipMaxdIPID,ipMinTTL,ipMaxTTL,ipTTLChg,tcpISeqN,tcpPSeqCnt,tcpSeqSntBytes,tcpSeqFaultCnt,tcpPAckCnt,tcpFlwLssAckRcvdBytes,tcpAckFaultCnt,tcpInitWinSz,tcpAveWinSz,tcpMinWinSz,tcpMaxWinSz,tcpWinSzDwnCnt,tcpWinSzUpCnt,tcpWinSzChgDirCnt,tcpWinSzThRt,tcpOptPktCnt,tcpOptCnt,tcpMSS,tcpWS,tcpSSASAATrip,tcpRTTAckTripMin,tcpRTTAckTripMax,tcpRTTAckTripAve,tcpRTTAckTripJitAve,tcpRTTSseqAA,tcpRTTAckJitAve,connSip,connDip,connSipDip,connSipDprt,connF,nFpCnt,tCnt,dsMinPl,dsMaxPl,dsMeanPl,dsLowQuartilePl,dsMedianPl,dsUppQuartilePl,dsIqdPl,dsModePl,dsRangePl,dsStdPl,dsRobStdPl,dsSkewPl,dsExcPl,dsMinIat,dsMaxIat,dsMeanIat,dsLowQuartileIat,dsMedianIat,dsUppQuartileIat,dsIqdIat,dsModeIat,dsRangeIat,dsStdIat,dsRobStdIat,dsSkewIat,dsExcIat,TrafficType
A,1,9.985671,6,6936,3420,17839456,559070,0,11584,2572.009,1417.707,0,0.063702,0.001439685,0.004207187,694.5953,1786506,0.3395133,0.9392266,1,8,53,53,0,2607481325,6936,17838008,0,350,563132,0,501,501,461,501,15,14,27,0,6936,20808,0,1,0,0.000004,0.092141,0.002481496,0.006322007,0,-1,1,1,2,2,2,20,183,0,11584,2572.009,1448,2896,2896,1448,1448,11584,1418.253,1073.402,1.532629,3.532488,0.5,63.5,1.778587,0.5,0.5,1.5,1,0.5,63,4.107191,0.7413,6.590084,59.35327,FTP
B,1,9.985635,6,3420,6936,559070,17839456,0,2896,163.4708,462.1517,0,0.092191,0.002919776,0.00657556,342.492,55987.43,-0.3395133,-0.9392266,1,2,64,64,0,2437142784,3420,559070,0,3163,17835112,0,14166,14136.73,13329,14177,1570,1558,2365,0,3420,10260,0,1,0,0.000002,0.042563,0.0002027,0.001699181,0.002684196,0.006546373,1,1,1,1,1,20,133,0,2896,163.4708,0,0,0,0,0,2896,462.8269,0,2.687356,6.226183,0.5,92.5,3.099298,0.5,0.5,2.5,2,0.5,92,6.516061,1.4826,6.033538,50.87689,FTP
A,1,9.992061,6,7432,3558,18977412,588284,0,11584,2553.473,1390.329,0,0.07331,0.001344464,0.003963819,743.7905,1899249,0.3525023,0.9398658,1,8,53,53,0,2473046729,7432,18975964,0,376,586676,0,501,501,483,501,5,5,9,0,7432,22296,0,1,0,0.000004,0.077189,0.002251967,0.005210525,0,-1,1,1,2,2,2,20,176,0,11584,2553.473,1448,2896,2896,1448,1448,11584,1391.017,1073.402,1.806103,5.919017,0.5,73.5,1.687592,0.5,0.5,1.5,1,0.5,73,3.863563,0.7413,7.108709,74.6422,FTP
B,1,9.992034,6,3558,7432,588284,18977412,0,2896,165.3412,467.8458,0,0.077253,0.002808328,0.00600207,356.0836,58875.3,-0.3525023,-0.9398658,1,2,64,64,0,2432971324,3558,588284,0,3290,18973068,0,14148,14146.72,13265,14177,1663,1629,2488,0,3558,10674,0,1,0,0.000001,0.042609,0.000186492,0.001438017,0.002438459,0.005405318,1,1,1,1,1,20,123,0,2896,165.3412,0,0,0,0,0,2896,468.2927,0,2.700088,6.38364,0.5,77.5,2.984678,0.5,0.5,2.5,2,0.5,77,5.935783,1.4826,5.223986,35.49141,FTP
A,1,9.998012,6,6935,3621,18520144,574326,0,11584,2670.533,1533.058,0,0.071026,0.001441675,0.003692983,693.6379,1852383,0.3139447,0.9398437,1,8,53,53,0,2240208741,6935,18517248,0,392,577382,0,501,501,475,501,13,12,23,0,6935,20805,0,1,0,0.000005,0.088339,0.002513376,0.005741011,0,-1,1,1,2,2,2,20,170,0,11584,2670.533,1448,2896,2896,1448,1448,11584,1534.579,1073.402,1.825636,5.3347,0.5,71.5,1.760167,0.5,0.5,1.5,1,0.5,71,3.580656,0.7413,6.531133,70.82955,FTP
B,1,9.997922,6,3621,6935,574326,18520144,0,2896,158.6098,447.2904,0,0.088355,0.002761097,0.005351246,362.1753,57444.54,-0.3139447,-0.9398437,1,2,64,64,0,2425731502,3621,574326,0,3366,18518696,0,14151,14124.87,13770,14176,1592,1707,2544,0,3621,10863,0,1,0,0.000002,0.005037,0.000110255,0.000400178,0.002623631,0.005754942,1,1,1,1,1,20,116,0,2896,158.6098,0,0,0,0,0,2896,447.9528,0,2.557631,4.845734,0.5,88.5,2.920718,0.5,1.5,3.5,3,0.5,88,5.276658,2.2239,6.379342,67.27405,FTP
A,1,9.995504,6,7712,3849,18912978,587852,0,10136,2452.409,1183.774,0,0.043496,0.001296095,0.003290773,771.5469,1892148,0.3341407,0.9397101,1,65533,53,53,0,2258728885,7711,18915874,0,402,589912,0,501,501,483,501,15,15,29,0,7712,23136,0,1,0,0.000002,0.053357,0.002230283,0.004548727,0,-1,1,1,2,2,2,20,167,0,10136,2452.409,1448,2896,2896,1448,1448,10136,1184.3,1073.402,1.218822,2.55826,0.5,43.5,1.634224,0.5,0.5,1.5,1,0.5,43,3.170185,0.7413,5.098759,36.68968,FTP
B,1,9.992207,6,3849,7712,587852,18912978,0,2896,152.7285,443.3915,0,0.053401,0.002596049,0.004748612,385.2002,58831.05,-0.3341407,-0.9397101,1,2,64,64,0,2426305828,3849,587852,0,3568,18907186,0,14155,14146.59,13586,14176,1743,1836,2664,0,3849,11550,0,1,0,0.000002,0.009158,0.000118882,0.000456072,0.002349165,0.004571533,1,1,1,1,1,20,119,0,2896,152.7285,0,0,0,0,0,2896,443.8986,0,2.707625,5.972442,0.5,53.5,2.778067,0.5,0.5,3.5,3,0.5,53,4.671993,2.2239,4.336562,26.47596,FTP
A,1,9.995103,6,7550,3695,19594654,605530,0,11584,2595.318,1457.315,0,0.061437,0.001323857,0.003654484,755.3699,1960426,0.342819,0.9400471,1,65534,53,53,0,2512209095,7549,19596102,0,398,608824,0,501,501,493,501,10,10,19,0,7550,22650,0,1,0,0.000004,0.09408,0.002395082,0.005383547,0,-1,1,1,2,2,2,20,172,0,11584,2595.318,1448,2896,2896,1448,1448,11584,1458.133,1073.402,1.786749,5.163932,0.5,61.5,1.661743,0.5,0.5,1.5,1,0.5,61,3.546076,0.7413,6.207182,56.68909,FTP
B,1,9.981577,6,3695,7550,605530,19594654,0,2896,163.8782,461.4868,0,0.094247,0.002701373,0.005747813,370.182,60664.76,-0.342819,-0.9400471,1,2,64,64,0,2434189208,3695,605530,0,3397,19590310,0,14161,14124.24,13524,14177,1662,1732,2563,0,3695,11088,0,1,0,0.000002,0.040884,0.000161016,0.001130312,0.002556098,0.005500926,1,1,1,1,1,20,122,0,2896,163.8782,0,0,0,0,0,2896,461.8548,0,2.626912,5.677014,0.5,94.5,2.880075,0.5,1.5,2.5,2,0.5,94,5.690034,1.4826,6.071027,54.16013,FTP
A,1,9.9907,6,6223,3086,15040848,466552,0,10136,2416.977,1168.087,0,0.064607,0.001605448,0.004246272,622.8793,1505485,0.3369857,0.9398285,1,7,53,53,0,2366273789,6223,15039400,0,314,461076,0,501,501,475,501,9,9,15,0,6223,18669,0,1,0,0.000003,0.069755,0.002876984,0.006007662,0,-1,1,2,2,2,2,20,172,0,10136,2416.977,1448,2896,2896,1448,1448,10136,1168.791,1073.402,1.241723,2.846842,0.5,64.5,1.94407,0.5,0.5,1.5,1,0.5,64,4.137331,0.7413,5.299361,41.1964,FTP
B,1,9.99088,6,3086,6223,466552,15040848,0,2896,151.1834,442.9268,0,0.079116,0.003237484,0.006260484,308.8817,46697.79,-0.3369857,-0.9398285,1,2,64,64,0,2429649884,3086,465104,0,2866,15036504,0,14146,14148.4,13678,14176,1391,1475,2119,0,3086,9258,0,1,0,0.000002,0.041562,0.000164516,0.001299496,0.0030415,0.0061466,2,1,1,1,0.5,20,123,0,2896,151.1834,0,0,0,0,0,2896,443.3935,0,2.791167,6.707786,0.5,79.5,3.420583,0.5,1.5,3.5,3,0.5,79,6.206444,2.2239,4.677188,33.04492,FTP
A,1,9.997822,6,7521,3721,19704738,609700,0,13032,2619.962,1485.201,0,0.06523,0.001329321,0.003460623,752.2639,1970903,0.3380181,0.9399737,1,65529,53,53,0,2453341991,7520,19710530,0,411,608628,0,501,501,482,501,6,6,11,0,7521,22563,0,1,0,0.000003,0.078905,0.002219951,0.00478771,0,-1,1,1,2,2,2,20,164,0,13032,2619.962,1448,2896,2896,1448,1448,13032,1485.791,1073.402,1.929623,6.105182,0.5,65.5,1.66024,0.5,0.5,1.5,1,0.5,65,3.346424,0.7413,5.930596,56.16416,FTP
B,1,9.997855,6,3721,7521,609700,19704738,0,2896,163.8538,456.3202,0,0.079035,0.002686873,0.005114423,372.1798,60983.08,-0.3380181,-0.9399737,1,2,64,64,0,2432361624,3721,609700,0,3444,19703290,0,14174,14123.73,13493,14177,1690,1767,2596,0,3721,11172,0,1,0,0.000002,0.021703,0.000134862,0.000563563,0.002354813,0.004820765,1,1,1,1,1,20,114,0,2896,163.8538,0,0,0,0,0,2896,456.7302,0,2.52845,4.830503,0.5,79.5,2.858871,0.5,1.5,2.5,2,0.5,79,5.053037,1.4826,5.498647,49.02001,FTP
A,1,9.996709,6,7787,3894,20184954,629600,0,11584,2592.135,1386.575,0,0.073355,0.001283769,0.003404897,778.9564,2019160,0.3332763,0.9395038,1,65534,53,53,0,2492024141,7783,20200882,1,416,627262,0,501,501,482,501,8,8,15,0,7787,23361,0,1,0,0.000002,0.071845,0.002174384,0.004493637,0,-1,1,1,2,2,2,20,168,0,11584,2592.135,1448,2896,2896,1448,1448,11584,1387.383,1073.402,1.640418,4.616348,0.5,73.5,1.619574,0.5,0.5,1.5,1,0.5,73,3.293709,0.7413,6.506655,70.08151,FTP
B,1,9.997072,6,3894,7787,629600,20184954,0,2896,161.6846,457.0204,0,0.071898,0.002567304,0.004975745,389.514,62978.44,-0.3332763,-0.9395038,1,2,64,64,0,2433559608,3894,628152,0,3572,20180610,1,14156,14151.59,13808,14177,1727,1851,2733,0,3894,11697,0,1,0,0.000001,0.042977,0.000136038,0.000883238,0.002310421,0.004579617,1,1,1,1,1,20,122,0,2896,161.6846,0,0,0,0,0,2896,457.4221,0,2.61225,5.467527,0.5,71.5,2.743258,0.5,0.5,2.5,2,0.5,71,4.903557,1.4826,5.369572,43.2909,FTP
A,1,9.996848,6,6832,3299,16916530,525016,0,11584,2476.073,1250.01,0,0.095611,0.001463239,0.003913924,683.4154,1692186,0.3487316,0.9397971,1,65534,53,53,0,2349357259,6831,16915082,0,360,535086,0,501,501,476,501,9,9,17,0,6832,20496,0,1,0,0.000004,0.108665,0.002429816,0.005285779,0,-1,1,1,2,2,2,20,163,0,11584,2476.073,1448,2896,2896,1448,1448,11584,1250.832,1073.402,1.467858,4.020739,0.5,95.5,1.800981,0.5,0.5,1.5,1,0.5,95,3.815342,0.7413,6.932742,91.38313,FTP
B,1,9.996888,6,3299,6832,525016,16916530,0,2896,159.144,452.2093,0,0.108697,0.003030276,0.005675195,330.0027,52517.94,-0.3487316,-0.9397971,1,2,64,64,0,2429124868,3299,525016,0,3054,16913634,0,14163,14120.98,13792,14176,1499,1559,2302,0,3299,9900,0,1,0,0.000001,0.043939,0.000196148,0.001435168,0.002625964,0.00547715,1,1,1,1,1,20,117,0,2896,159.144,0,0,0,0,0,2896,452.728,0,2.646254,5.692157,0.5,108.5,3.197392,0.5,1.5,3.5,3,0.5,108,5.625401,2.2239,5.748096,62.37099,FTP
A,1,9.992359,6,6912,3510,18539740,574776,0,11584,2682.254,1515.293,0,0.068024,0.001445654,0.003545404,691.7285,1855392,0.3264249,0.9398597,1,8,53,53,0,2417599757,6912,18533948,0,389,574024,0,501,501,464,501,9,8,15,0,6912,20736,0,1,0,0.000004,0.117906,0.002499888,0.005116696,0,-1,1,1,2,2,2,20,163,0,11584,2682.254,1448,2896,2896,1448,1448,11584,1516.03,1073.402,1.618041,3.774408,0.5,68.5,1.765953,0.5,0.5,1.5,1,0.5,68,3.42742,0.7413,5.677997,54.67247,FTP
B,1,9.992242,6,3510,6912,574776,18539740,0,1448,163.7538,450.9518,0,0.11805,0.002846794,0.005298955,351.2725,57522.23,-0.3264249,-0.9398597,1,1,64,64,0,2431247234,3510,573328,0,3239,18535396,0,14163,14145.77,13758,14177,1546,1660,2475,0,3510,10530,0,1,0,0.000002,0.043022,0.000145981,0.000902709,0.00264587,0.005195715,1,1,1,1,1,20,110,0,1448,163.7538,0,0,0,0,0,1448,451.363,0,2.434946,3.996049,0.5,118.5,3.004132,0.5,1.5,3.5,3,0.5,118,5.233193,2.2239,6.868847,94.77278,FTP
A,2,9.994563,6,7250,3537,18535026,571754,0,11584,2556.555,1363.45,0,0.06146,0.001378562,0.003564277,725.3944,1854511,0.3442106,0.9401517,1,65534,53,53,0,2959777617,7249,18533578,0,379,575552,0,501,501,466,501,11,12,21,0,7250,21750,0,1,0,0.000003,0.067374,0.002468221,0.005412752,0,-1,1,1,2,2,2,20,173,0,11584,2556.555,1448,2896,2896,1448,1448,11584,1364.059,1073.402,1.649987,4.962719,0.5,61.5,1.712443,0.5,0.5,1.5,1,0.5,61,3.448311,0.7413,5.552256,46.73808,FTP
B,2,9.985692,6,3537,7250,571754,18535026,0,2896,161.6494,456.2397,0,0.067393,0.002823205,0.005267875,354.2068,57257.32,-0.3442106,-0.9401517,1,2,64,64,0,2448064274,3537,571754,0,3266,18532130,0,14175,14124.77,13515,14177,1617,1648,2480,0,3537,10611,0,1,0,0.000002,0.013879,0.000131286,0.000520578,0.002599507,0.005437728,1,1,1,1,1,20,117,0,2896,161.6494,0,0,0,0,0,2896,456.6874,0,2.623847,5.608627,0.5,67.5,2.990385,0.5,1.5,3.5,3,0.5,67,5.196606,2.2239,4.592479,30.78954,FTP
A,1,9.992556,6,8109,3864,19850748,616986,0,11584,2447.99,1174.248,0,0.049548,0.001232279,0.003258323,811.5041,1986554,0.3545477,0.9397113,1,65533,53,53,0,2739854243,8107,19856540,0,408,617376,0,501,500.9999,492,501,9,9,17,0,8109,24327,0,1,0,0.000004,0.085066,0.00218585,0.004613376,0,-1,1,1,2,2,2,20,163,0,11584,2447.99,1448,2896,2896,1448,1448,11584,1174.802,1073.402,1.263244,3.162668,0.5,49.5,1.580907,0.5,0.5,1.5,1,0.5,49,3.142379,0.7413,5.494176,44.53519,FTP
B,1,9.992534,6,3864,8109,616986,19850748,0,2896,159.6755,448.8044,0,0.08519,0.002586056,0.004912001,386.6887,61744.7,-0.3545477,-0.9397113,1,2,64,64,0,2441258582,3864,616986,0,3552,19849300,0,14175,14144.56,13846,14177,1759,1807,2631,0,3864,11598,0,1,0,0.000001,0.04286,0.000149806,0.000932084,0.002335656,0.004706594,1,1,1,1,1,20,119,0,2896,159.6755,0,0,0,0,0,2896,449.2819,0,2.535079,4.714241,0.5,85.5,2.764302,0.5,1.5,2.5,2,0.5,85,4.838006,1.4826,5.226829,45.7532,FTP
A,1,9.98896,6,7940,3843,19769940,610370,0,11584,2489.917,1299.788,0,0.062337,0.001258055,0.00334535,794.8775,1979179,0.3477043,0.940102,1,65534,53,53,0,2995780455,7939,19771388,0,412,609574,0,501,501,482,501,7,7,13,0,7940,23820,0,1,0,0.000004,0.062319,0.002173353,0.004484454,0,-1,1,1,2,2,2,20,159,0,11584,2489.917,1448,2896,2896,1448,1448,11584,1300.672,1073.402,1.718284,5.141963,0.5,62.5,1.604925,0.5,0.5,0.5,0,0.5,62,3.230297,0,5.419674,44.96,FTP
B,1,9.982923,6,3843,7940,610370,19769940,0,2896,158.8264,449.5206,0,0.062388,0.002597692,0.004920031,384.9574,61141.41,-0.3477043,-0.940102,1,2,64,64,0,2449177774,3843,610370,0,3555,19764148,0,14149,14105.13,13599,14177,1759,1782,2641,0,3843,11532,0,1,0,0.000002,0.022698,0.000133585,0.000593525,0.002306938,0.004523561,1,1,1,1,1,20,114,0,2896,158.8264,0,0,0,0,0,2896,449.9192,0,2.574426,5.01662,0.5,62.5,2.781364,0.5,0.5,2.5,2,0.5,62,4.847447,1.4826,4.490429,28.90395,FTP
A,1,9.922159,6,7178,3565,19110704,591144,0,13032,2662.4,1516.574,0,0.064274,0.001382305,0.003741802,723.4313,1926063,0.336312,0.939991,1,65534,53,53,0,2702946117,7173,19171520,1,396,600008,0,501,501,485,501,18,18,35,0,7178,21534,0,1,0,0.000001,0.07543,0.002375748,0.005172044,0,-1,1,1,2,2,2,20,168,0,13032,2662.4,1448,2896,2896,1448,1448,13032,1517.106,1073.402,1.775094,5.017228,0.5,64.5,1.721263,0.5,0.5,1.5,1,0.5,64,3.636275,0.7413,6.150762,58.66187,FTP
B,1,9.92529,6,3565,7178,591144,19110704,0,2896,165.8188,464.0373,0,0.075473,0.002784092,0.005531,359.1834,59559.37,-0.336312,-0.939991,1,2,64,64,0,2440111538,3565,590150,0,3282,19107808,1,14162,14126.03,13709,14177,1618,1663,2491,0,3565,10734,0,1,0,0.000001,0.04206,0.000153265,0.001084163,0.002529013,0.005284453,1,1,1,1,1,20,117,0,2896,165.8188,0,0,0,0,0,2896,464.4762,0,2.600916,5.523014,0.5,75.5,2.959596,0.5,0.5,2.5,2,0.5,75,5.460629,1.4826,5.260466,42.46842,FTP
A,1,9.994872,6,3555,6840,572732,18543014,0,2896,161.106,459.8441,0,0.103791,0.002811496,0.005860778,355.6824,57302.59,-0.3160173,-0.9400775,1,2,64,64,0,2445776150,3555,572732,0,3265,18543014,0,14120,14147.57,13694,14177,1584,1641,2454,0,3555,10668,0,1,0,0.000002,0.00524,0.000121521,0.000425218,0,-1,1,1,2,2,2,20,122,0,2896,161.106,0,0,0,0,0,2896,460.277,0,2.698607,6.203159,0.5,103.5,2.982836,0.5,1.5,2.5,2,0.5,103,5.79098,1.4826,7.116791,83.56048,FTP
B,1,9.989303,6,6840,3555,18543014,572732,0,11584,2710.967,1582.606,0,0.091953,0.001460423,0.003868333,684.7325,1856287,0.3160173,0.9400775,1,65534,53,53,0,2885748591,6839,18544462,0,381,573086,0,501,501,458,501,9,11,17,0,6840,20520,0,1,0,0.000004,0.103742,0.002545745,0.005509028,0.002667266,0.005525414,1,1,1,1,1,20,169,0,11584,2710.967,1448,2896,2896,1448,1448,11584,1583.723,1073.402,1.816287,5.091066,0.5,91.5,1.78513,0.5,0.5,1.5,1,0.5,91,3.755273,0.7413,6.995652,89.49855,FTP
A,1,9.996433,6,7684,3739,19248232,597056,0,11584,2504.976,1303.282,0,0.059809,0.00130094,0.003670439,768.6742,1925510,0.3453559,0.9398289,1,8,53,53,0,2646430603,7684,19245336,0,397,604312,0,501,501,475,501,10,10,19,0,7684,23052,0,1,0,0.000002,0.085762,0.002232809,0.005162031,0,-1,1,1,2,2,2,20,165,0,11584,2504.976,1448,2896,2896,1448,1448,11584,1304.431,1073.402,1.506622,4.105803,0.5,59.5,1.646037,0.5,0.5,1.5,1,0.5,59,3.559699,0.7413,6.506861,60.37948,FTP
B,1,9.996448,6,3739,7684,597056,19248232,0,2896,159.6833,452.0352,0,0.085847,0.002673562,0.005750211,374.0329,59726.82,-0.3453559,-0.9398289,1,2,64,64,0,2438356898,3739,597056,0,3453,19246784,0,14163,14143.77,13565,14177,1734,1750,2580,0,3739,11217,0,1,0,0.000002,0.044884,0.000160279,0.001313082,0.002393088,0.00532642,1,1,1,1,1,20,118,0,2896,159.6833,0,0,0,0,0,2896,452.5309,0,2.619488,5.476079,0.5,85.5,2.857678,0.5,0.5,2.5,2,0.5,85,5.688008,1.4826,6.542278,62.63107,FTP
A,1,9.468958,6,7220,3583,18493596,572730,0,11584,2561.44,1363.643,0,0.066702,0.001311489,0.003430641,762.4915,1953076,0.3366657,0.9399223,1,65531,53,53,0,3072803867,7219,18496492,1,395,574718,0,501,501,494,501,6,6,11,0,7220,21660,0,1,0,0.000003,0.076351,0.002228416,0.004849799,0,-1,1,1,2,2,2,20,154,0,11584,2561.44,1448,2896,2896,1448,1448,11584,1364.251,1073.402,1.657041,4.720975,0.5,66.5,1.649882,0.5,0.5,1.5,1,0.5,66,3.31495,0.7413,6.130482,62.17877,FTP
B,1,9.46737,6,3583,7220,572730,18493596,0,2896,159.8465,450.2734,0,0.076387,0.002642298,0.005090434,378.4578,60495.15,-0.3366657,-0.9399223,1,2,64,64,0,2451558324,3583,572730,0,3314,18486356,1,14163,14156.87,13846,14177,1624,1703,2537,0,3583,10755,0,1,0,0.000001,0.040262,0.000134167,0.000797439,0.002362583,0.004914922,1,1,1,1,1,20,109,0,2896,159.8465,0,0,0,0,0,2896,450.772,0,2.566447,4.990779,0.5,76.5,2.815466,0.5,1.5,2.5,2,0.5,76,5.016185,1.4826,5.867247,55.07453,FTP
A,1,9.997661,6,7307,3726,19519150,604492,0,11584,2671.295,1538.553,0,0.045898,0.00136823,0.003403402,730.871,1952372,0.3245717,0.9399222,1,65530,53,53,0,2683426967,7306,19524942,0,399,598186,0,501,501,491,501,5,5,9,0,7307,21921,0,1,0,0.000001,0.06077,0.002395991,0.005050683,0,-1,1,1,2,2,2,20,165,0,11584,2671.295,1448,2896,2896,1448,1448,11584,1539.096,1073.402,1.724169,4.468823,0.5,45.5,1.690665,0.5,0.5,1.5,1,0.5,45,3.282322,0.7413,5.018239,35.21068,FTP
B,1,9.998398,6,3726,7307,604492,19519150,0,2896,162.2362,452.1552,0,0.060796,0.002683411,0.005009564,372.6597,60458.89,-0.3245717,-0.9399222,1,2,64,64,0,2439507046,3726,603044,0,3439,19516254,0,14165,14073.83,13887,14177,1629,1745,2581,0,3726,11187,0,1,0,0.000002,0.022143,0.000138819,0.000606652,0.00253481,0.005086986,1,1,1,1,1,20,119,0,2896,162.2362,0,0,0,0,0,2896,452.5993,0,2.508036,4.572145,0.5,60.5,2.848456,0.5,1.5,2.5,2,0.5,60,4.934472,1.4826,4.837962,34.22637,FTP
A,1,9.992813,6,6876,3428,17467812,541746,0,11584,2540.403,1359.968,0,0.075345,0.001453287,0.003851933,688.0945,1748038,0.3346273,0.9398379,1,8,53,53,0,2978312643,6876,17464916,0,362,537420,0,501,501,467,501,7,6,11,0,6876,20628,0,1,0,0.000004,0.100625,0.00262993,0.005957131,0,-1,1,1,2,2,2,20,170,0,11584,2540.403,1448,2896,2896,1448,1448,11584,1360.698,1073.402,1.676162,4.908765,0.5,75.5,1.786837,0.5,0.5,1.5,1,0.5,75,3.738086,0.7413,6.224176,62.48519,FTP
B,1,9.992886,6,3428,6876,541746,17467812,0,1448,158.0356,443.3507,0,0.100735,0.002915076,0.005726191,343.0441,54213.17,-0.3346273,-0.9398379,1,1,64,64,0,2448636028,3428,541746,0,3166,17466364,0,14175,14146.62,13657,14177,1532,1612,2396,0,3428,10284,0,1,0,0.000002,0.043029,0.000170906,0.001214334,0.002800836,0.00607964,1,1,1,1,1,20,117,0,1448,158.0356,0,0,0,0,0,1448,444.0251,0,2.508022,4.361709,0.5,100.5,3.087394,0.5,1.5,3.5,3,0.5,100,5.655579,2.2239,6.297791,65.90346,FTP
A,1,9.996092,6,7127,3540,17748132,553092,0,11584,2490.267,1275.428,0,0.072154,0.001402567,0.003648325,712.9786,1775507,0.3362707,0.9395568,1,65535,53,53,0,2665678835,7125,17751028,1,366,556008,0,501,501,474,501,14,14,25,0,7127,21381,0,1,0,0.000001,0.072268,0.002483149,0.005297138,0,-1,1,1,2,2,2,20,169,0,11584,2490.267,1448,2896,2896,1448,1448,11584,1276.097,1073.402,1.587131,4.987156,0.5,72.5,1.740247,0.5,0.5,1.5,1,0.5,72,3.529221,0.7413,5.969478,57.66206,FTP
B,1,9.996072,6,3540,7127,553092,17748132,0,2896,156.2407,452.1748,0,0.07235,0.002823749,0.005369722,354.1391,55330.93,-0.3362707,-0.9395568,1,2,64,64,0,2438953954,3540,553092,0,3269,17743788,2,14162,14085.3,13756,14177,1611,1676,2448,0,3540,10626,0,1,0,0.000002,0.040274,0.00015235,0.001091786,0.002635499,0.005408482,1,1,1,1,1,20,121,0,2896,156.2407,0,0,0,0,0,2896,452.5956,0,2.728683,6.281726,0.5,72.5,3.00664,0.5,1.5,3.5,3,0.5,72,5.301871,2.2239,5.049595,37.68026,FTP
A,1,9.998069,6,7010,3478,18208004,563456,0,13032,2597.433,1425.837,0,0.066853,0.001426259,0.003763529,701.1354,1821152,0.3367658,0.9399667,1,65531,53,53,0,3015550395,7009,18212348,0,376,566174,0,501,501,476,501,10,9,17,0,7010,21030,0,1,0,0.000005,0.096312,0.002548996,0.005722895,0,-1,1,1,2,2,2,20,173,0,13032,2597.433,1448,2896,2896,1448,1448,13032,1426.487,1073.402,1.670991,4.608848,0.5,66.5,1.757954,0.5,0.5,1.5,1,0.5,66,3.656631,0.7413,6.044474,54.04034,FTP
B,1,9.998047,6,3478,7010,563456,18208004,0,2896,162.0058,455.0666,0,0.096365,0.002874655,0.005735083,347.868,56356.61,-0.3367658,-0.9399667,1,2,64,64,0,2449788144,3478,563456,0,3202,18205108,0,14162,14157.57,13609,14177,1547,1646,2432,0,3478,10440,0,1,0,0.000001,0.04106,0.000135981,0.000823397,0.002684977,0.005781826,1,1,1,1,1,20,124,0,2896,162.0058,0,0,0,0,0,2896,455.6613,0,2.580676,5.200138,0.5,96.5,3.03897,0.5,1.5,3.5,3,0.5,96,5.676652,2.2239,6.238284,60.885,FTP
A,1,9.996733,6,7033,3533,18346368,566376,0,13032,2608.612,1420.914,0,0.068978,0.001421405,0.003608058,703.5298,1835236,0.3312512,0.9401064,1,9,53,53,0,2922384837,7033,18343472,0,377,559672,0,501,501,493,501,6,6,11,0,7033,21099,0,1,0,0.000004,0.153144,0.002505677,0.005492199,0,-1,1,1,2,2,2,20,166,0,13032,2608.612,1448,2896,2896,1448,1448,13032,1421.521,1073.402,1.805308,5.710708,0.5,68.5,1.74872,0.5,0.5,1.5,1,0.5,68,3.487018,0.7413,5.717659,52.75687,FTP
B,1,9.996734,6,3533,7033,566376,18346368,0,2896,160.3102,454.6692,0,0.153201,0.002829533,0.005609107,353.4154,56656.11,-0.3312512,-0.9401064,1,2,64,64,0,2446908008,3533,566376,0,3258,18342024,0,14154,14125.58,13831,14177,1559,1670,2468,0,3533,10599,0,1,0,0.000002,0.008329,0.000116666,0.000428003,0.002622343,0.005508851,1,1,1,1,1,20,113,0,2896,160.3102,0,0,0,0,0,2896,455.1105,0,2.650545,5.768124,0.5,153.5,2.988391,0.5,1.5,3.5,3,0.5,153,5.543385,2.2239,8.958158,174.0782,FTP
A,1,9.998223,6,6982,3552,17687142,546074,0,10136,2533.249,1303.155,0,0.046179,0.001432001,0.003382877,698.3241,1769028,0.3256123,0.9401012,1,7,53,53,0,2759704991,6982,17684246,0,373,545184,0,501,501,455,501,10,8,15,0,6982,20946,0,1,0,0.000004,0.073558,0.002463224,0.004648316,0,-1,1,1,2,2,2,20,159,0,10136,2533.249,1448,2896,2896,1448,1448,10136,1303.891,1073.402,1.389544,2.974112,0.5,46.5,1.760851,0.5,0.5,1.5,1,0.5,46,3.263499,0.7413,5.065263,39.06385,FTP
