%dir,flowInd,duration,l4Proto,numPktsSnt,numPktsRcvd,numBytesSnt,numBytesRcvd,minPktSz,maxPktSz,avePktSize,stdPktSize,minIAT,maxIAT,aveIAT,stdIAT,pktps,bytps,pktAsm,bytAsm,ipMindIPID,ipMaxdIPID,ipMinTTL,ipMaxTTL,ipTTLChg,tcpISeqN,tcpPSeqCnt,tcpSeqSntBytes,tcpSeqFaultCnt,tcpPAckCnt,tcpFlwLssAckRcvdBytes,tcpAckFaultCnt,tcpInitWinSz,tcpAveWinSz,tcpMinWinSz,tcpMaxWinSz,tcpWinSzDwnCnt,tcpWinSzUpCnt,tcpWinSzChgDirCnt,tcpWinSzThRt,tcpOptPktCnt,tcpOptCnt,tcpMSS,tcpWS,tcpSSASAATrip,tcpRTTAckTripMin,tcpRTTAckTripMax,tcpRTTAckTripAve,tcpRTTAckTripJitAve,tcpRTTSseqAA,tcpRTTAckJitAve,connSip,connDip,connSipDip,connSipDprt,connF,nFpCnt,tCnt,dsMinPl,dsMaxPl,dsMeanPl,dsLowQuartilePl,dsMedianPl,dsUppQuartilePl,dsIqdPl,dsModePl,dsRangePl,dsStdPl,dsRobStdPl,dsSkewPl,dsExcPl,dsMinIat,dsMaxIat,dsMeanIat,dsLowQuartileIat,dsMedianIat,dsUppQuartileIat,dsIqdIat,dsModeIat,dsRangeIat,dsStdIat,dsRobStdIat,dsSkewIat,dsExcIat,TrafficType
A,11,0,6,1,1,2167,0,2167,2167,2167,0,0,0,0,0,0,0,0,1,65535,0,64,64,0,4263200601,1,0,0,0,0,0,501,501,501,501,0,0,0,0,1,3,0,1,0,65535,0,0,0,0,-1,5,1,2,2,0.4,1,1,2167,2167,2167,2167,2167,2167,0,2167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRC
B,11,0,6,1,1,0,2167,0,0,0,0,0,0,0,0,0,0,0,-1,65535,0,116,116,0,519321291,1,0,0,0,0,0,258,258,258,258,0,0,0,0,1,3,0,1,0,0.217483,0.217483,0.217483,0,0.217483,0,1,5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRC
A,14,0,6,1,1,1111,0,1111,1111,1111,0,0,0,0,0,0,0,0,1,65535,0,64,64,0,1644825774,1,0,0,0,0,0,501,501,501,501,0,0,0,0,0,0,0,1,0,65535,0,0,0,0,-1,4,1,2,2,0.5,1,1,1111,1111,1111,1111,1111,1111,0,1111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRC
B,14,0,6,1,1,0,1111,0,0,0,0,0,0,0,0,0,0,0,-1,65535,0,107,107,0,3459575258,1,0,0,0,0,0,1022,1022,1022,1022,0,0,0,0,0,0,0,1,0,0.252155,0.252155,0.252155,0,0.252155,0,1,4,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRC
A,2,9.000852,6,7,6,0,6609,0,0,0,0,0,1.725197,1.285836,0.4524065,0.7777042,0,0.07692308,-1,1,1,53,53,0,2062638998,7,0,0,6,6609,0,501,501,501,501,0,0,0,0,7,21,0,1,0,0.135659,0.135778,0.1163283,0.03669807,0,-1,1,3,2,2,2,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,1000,1000,1000,1000,1000,0,1000,0,0,0,0,0,IRC
B,2,7.717372,6,6,7,6609,0,1083,1117,1101.5,8.923608,0,1.725298,1.286229,0.4661773,0.7774667,856.3796,-0.07692308,1,1,1,64,64,0,2506233016,6,5501,0,0,0,0,501,501,501,501,0,0,0,0,6,18,0,1,0,1.143702,1.58952,1.364426,0.1806564,1.480754,0.1843461,3,1,1,1,0.3333333,6,6,1083,1117,1101.5,1093,1104,1108,15,1083,34,10.8896,10.8896,-0.3744216,-0.842705,1000,1000,1000,1000,1000,1000,0,1000,0,0,0,0,0,IRC
A,16,0.141997,6,2,2,2129,0,1061,1068,1064.5,2.474874,0,0.141997,0.0709985,0.05020352,14.08481,14993.28,0,1,1,1,42,42,0,4019764376,2,1068,0,0,0,0,251,251,251,251,0,0,0,0,2,6,0,1,0,0.141965,0.141965,0.0709825,0.05019221,0,-1,1,1,2,2,2,2,2,1061,1068,1064.5,1061,1064.5,1068,7,1061,7,3.5,3.5,0,-2,141,141,141,141,141,141,0,141,0,0,0,0,0,IRC
B,16,0.141997,6,2,2,0,2129,0,0,0,0,0,0.141997,0.0709985,0.05020352,14.08481,0,0,-1,1,1,64,64,0,3782651219,2,0,0,1,1061,0,501,501,501,501,0,0,0,0,2,6,0,1,0,3.20E-05,3.20E-05,3.20E-05,0,0.0710145,0.05019221,1,1,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,141,141,141,141,141,141,0,141,0,0,0,0,0,IRC
A,1,0.159337,17,3,2,1236,126,52,592,412,187.3499,0,0.159293,0.05311233,0.05525641,18.82802,7757.144,0.2,0.8149779,1,1,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.157389,0.157433,0.1049407,0.05461462,0,-1,1,3,2,2,2,3,3,52,592,412,187,592,592,405,592,540,254.5584,254.5584,-0.7071068,-1.5,0.5,159.5,80,159.5,159.5,159.5,0,0.5,159,112.43,0,0,-2,IRC
B,1,0.325628,17,2,3,126,1236,57,69,63,4.24264,0,0.325628,0.162814,0.1151269,6.141978,386.9446,-0.2,-0.8149779,62,62,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.001904,0.168195,0.0850495,0.05879275,0.1899902,0.08024552,3,1,1,1,0.3333333,2,2,57,69,63,57,63,69,12,57,12,6,6,0,-2,325,325,325,325,325,325,0,325,0,0,0,0,0,IRC
A,11,0.101385,17,3,1,3289,80,1092,1101,1096.333,2.888375,0,0.101335,0.033795,0.03899424,29.59018,32440.7,0.5,0.9525082,1,15,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,65535,0,0,0,0,-1,2,1,2,2,1,3,3,1092,1101,1096.333,1093,1096,1099.75,6.75,1092,9,3.681787,3.681787,0.1350284,-1.500006,0.5,101.5,51,101.5,101.5,101.5,0,0.5,101,71.41779,0,0,-2,IRC
B,11,0,17,1,3,80,3289,80,80,80,0,0,0,0,0,0,0,-0.5,-0.9525082,65535,0,117,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.179889,0.179889,0.179889,0,0.179889,0,1,2,1,1,1,1,1,80,80,80,80,80,80,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRC
A,1,0.431584,17,8,10,4084,1668,304,592,510.5,99.89439,0,0.157734,0.053948,0.05865235,18.53637,9462.816,-0.1111111,0.4200278,1,34,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.00085,0.014743,0.0038505,0.003323046,0,-1,2,1,2,2,1,8,6,304,592,510.5,417.5,584.5,592,174.5,592,288,116.6148,116.6148,-1.019801,-0.803014,0.5,157.5,61.92857,0.5,67.5,139.5,139,0.5,157,76.93256,76.93256,0.3142007,-1.865808,IRC
B,1,4.990639,17,10,8,1668,4084,48,896,166.8,222.324,0,4.568553,0.4990639,1.287995,2.003751,334.2257,0.1111111,-0.4200278,1,179,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.133441,4.702046,0.5917468,1.299793,0.5955973,1.299797,1,2,1,1,1,10,7,48,896,166.8,48,48,64,16,48,848,261.3813,11.8608,2.147861,3.127687,0.5,1000,158.3333,0.5,67.5,144,143.5,0.5,999.5,322.8821,106.3765,2.27089,3.533176,IRC
A,2,0.509248,6,7,5,3223,889,0,1460,460.4286,461.4675,0,0.20495,0.07274971,0.07325069,13.74576,6328.94,0.1666667,0.567607,1,1,107,107,0,1429513136,4,3222,2,2,889,0,2097152,304323.2,64768,2097152,2,0,0,0,1,6,1460,256,0,1.60E-05,0.20257,0.1152046,0.06366473,5.60E-05,-1,1,4,2,2,2,7,7,0,1460,460.4286,0,236,793.75,793.75,0,1460,517.7589,517.7589,0.7790543,-0.7008421,0.5,202.5,84.5,1.5,149.5,152.5,151,0.5,202,93.56709,93.56709,0.1270129,-1.809676,IRC
B,2,0.306622,6,5,7,889,3223,0,805,177.8,281.7647,0,0.151639,0.0613244,0.05894468,16.30672,2899.335,-0.1666667,-0.567607,1,14505,64,64,0,2326171601,5,83,0,3,3223,1,8222720,2023006,64128,8222720,1,0,0,0,1,6,1460,128,5.60E-05,2.00E-05,0.00238,0.0007536,0.0008286,0.1159582,0.06367013,4,1,1,1,0.25,5,4,0,805,177.8,0,0,264.25,264.25,0,805,315.283,195.8885,1.461639,0.1944699,1.5,151.5,76.75,2.5,151.5,151.5,149,151.5,150,86.31483,86.31483,-6.71E-05,-1.999911,IRC
A,9,0.172262,6,3,3,3169,0,655,1448,1056.333,256.6122,0,0.172102,0.05742067,0.06621132,17.41533,18396.4,0,1,12573,57182,51,51,0,923889443,3,2514,0,0,0,0,256,256,256,256,0,0,0,0,3,9,0,1,0,0.000117,0.172078,0.05739833,0.06621034,0,-1,1,2,2,2,2,3,3,655,1448,1056.333,757.75,1066,1352.5,594.75,655,793,323.813,323.813,-0.04475272,-1.5,0.5,172.5,86.5,172.5,172.5,172.5,0,0.5,172,121.6224,0,0,-2,IRC
B,9,0.172264,6,3,3,0,3169,0,0,0,0,0,0.172123,0.05742133,0.06622306,17.41513,0,0,-1,1,1,64,64,0,1390106208,3,0,0,2,2103,0,501,501,501,501,0,0,0,0,3,9,0,1,0,2.40E-05,4.50E-05,3.73E-05,7.05E-06,0.05743567,0.06621034,2,1,1,1,0.5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,172.5,86.5,172.5,172.5,172.5,0,0.5,172,121.6224,0,0,-2,IRC
A,5,0.110985,6,3,2,35,0,0,35,11.66667,12.14305,0,0.110882,0.036995,0.04265869,27.03068,315.3579,0.2,1,1,1,113,113,0,2570498102,3,35,0,1,0,0,253,253,253,253,0,0,0,0,0,0,0,1,0,2.30E-05,0.10976,0.03659433,0.04224222,0,-1,1,4,2,2,2,3,3,0,35,11.66667,0,0,26.25,26.25,0,35,16.49916,16.49916,0.7071066,-1.5,0.5,110.5,55.5,110.5,110.5,110.5,0,0.5,110,77.78175,0,0,-2,IRC
B,5,0.001145,6,2,3,0,35,0,0,0,0,0,0.001145,0.0005725,0.000404819,1746.725,0,-0.2,-1,1,1,64,64,0,1266655723,2,0,0,1,0,0,501,501,501,501,0,0,0,0,0,0,0,1,0,8.00E-05,0.001122,0.000601,0.000368403,0.03719534,0.04224383,4,1,1,1,0.25,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,IRC
A,7,0,6,1,1,1083,0,1083,1083,1083,0,0,0,0,0,0,0,0,1,65535,0,64,64,0,3832237905,1,0,0,0,0,0,501,501,501,501,0,0,0,0,1,3,0,1,0,65535,0,0,0,0,-1,3,1,2,2,0.6666667,1,1,1083,1083,1083,1083,1083,1083,0,1083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRC
B,7,0,6,1,1,0,1083,0,0,0,0,0,0,0,0,0,0,0,-1,65535,0,49,49,0,3821018424,1,0,0,0,0,0,501,501,501,501,0,0,0,0,1,3,0,1,0,0.149048,0.149048,0.149048,0,0.149048,0,1,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRC
A,8,0,17,1,1,1090,77,1090,1090,1090,0,0,0,0,0,0,0,0,0.8680377,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,65535,0,0,0,0,-1,1,1,2,2,2,1,1,1090,1090,1090,1090,1090,1090,0,1090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRC
B,8,0,17,1,1,77,1090,77,77,77,0,0,0,0,0,0,0,0,-0.8680377,65535,0,117,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.252193,0.252193,0.252193,0,0.252193,0,1,1,1,1,1,1,1,77,77,77,77,77,77,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRC
A,1,0.105555,6,3,3,30,0,0,30,10,10.40833,0,0.055827,0.035185,0.01865753,28.4212,284.212,0,1,1,1,53,53,0,1167803401,3,30,0,1,0,0,11,11,11,11,0,0,0,0,3,9,0,1,0,0.048835,0.055792,0.03487567,0.01856257,0,-1,1,6,2,2,2,3,3,0,30,10,0,0,22.5,22.5,0,30,14.14214,14.14214,0.7071067,-1.5,49.5,55.5,52.5,55.5,55.5,55.5,0,49.5,6,4.24264,0,0,-2,IRC
B,1,0.049679,6,3,3,0,30,0,0,0,0,0,0.04887,0.01655967,0.01865584,60.38769,0,0,-1,1,1,64,64,0,527371535,3,0,0,1,0,0,501,501,501,501,0,0,0,0,3,9,0,1,0,3.50E-05,0.000893,0.000337333,0.000291562,0.035213,0.01856486,6,1,1,1,0.1666667,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,48.5,24.5,48.5,48.5,48.5,0,0.5,48,33.94112,0,0,-2,IRC
A,3,0,6,1,1,2254,0,2254,2254,2254,0,0,0,0,0,0,0,0,1,65535,0,64,64,0,415596201,1,0,0,0,0,0,501,501,501,501,0,0,0,0,1,3,0,1,0,65535,0,0,0,0,-1,2,1,2,2,1,1,1,2254,2254,2254,2254,2254,2254,0,2254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRC
B,3,0,6,1,1,0,2254,0,0,0,0,0,0,0,0,0,0,0,-1,65535,0,54,54,0,1524626443,1,0,0,0,0,0,497,497,497,497,0,0,0,0,1,3,0,1,0,0.166039,0.166039,0.166039,0,0.166039,0,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRC
A,6,0.073794,17,3,1,3292,76,1093,1100,1097.333,2.518474,0,0.07375,0.024598,0.02837792,40.65371,44610.67,0.5,0.9548693,1,14,47,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,65535,0,0,0,0,-1,1,4,2,2,2,3,3,1093,1100,1097.333,1094.5,1099,1099.75,5.25,1093,7,3.091206,3.091206,-0.6520516,-1.499966,0.5,73.5,37,73.5,73.5,73.5,0,0.5,73,51.61879,0,0,-2,IRC
B,6,0,17,1,3,76,3292,76,76,76,0,0,0,0,0,0,0,-0.5,-0.9548693,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.092853,0.092853,0.092853,0,0.092853,0,4,1,1,1,0.25,1,1,76,76,76,76,76,76,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRC
A,4,0.667929,6,7,4,3147,967,0,2179,449.5714,696.1055,0,0.246264,0.09541842,0.09192602,10.48016,4711.579,0.2727273,0.5298979,1,2,64,64,0,3249962136,4,3146,2,2,967,0,8222720,1024053,64128,8222720,2,0,0,0,1,5,1460,128,0,5.60E-05,0.039052,0.007683286,0.01218477,0.205443,-1,1,1,2,2,2,7,6,0,2179,449.5714,0,0,673,673,0,2179,764.1541,498.8949,1.549138,0.8343263,0.5,247.5,112,4.5,207.5,207.5,203,4.5,247,120.1212,120.1212,0.04537815,-1.933584,IRC
B,4,0.423434,6,4,7,967,3147,0,840,241.75,287.4257,0,0.213238,0.1058585,0.08165143,9.446573,2283.709,-0.2727273,-0.5298979,1,1,107,107,0,2922810222,4,966,0,3,3147,1,16776960,5926848,261632,16776960,2,1,1,0,1,6,1440,256,0.205443,0.204261,0.207212,0.2058075,0.000911741,0.2134908,0.01221884,1,1,1,1,1,4,4,0,840,241.75,0,63.5,483.5,483.5,0,840,349.2695,349.2695,1.08167,-0.7303965,2.5,212.5,140.8333,207.5,210,212.5,5,2.5,210,119.8263,3.7065,-0.7057219,-1.5,IRC
A,7,0.067176,6,3,2,42,0,0,42,14,14.57166,0,0.066487,0.022392,0.02545904,44.65881,625.2233,0.2,1,1,1,112,112,0,2114242160,3,42,0,1,0,0,509,509,509,509,0,0,0,0,0,0,0,1,0,0.00041,0.066468,0.02229267,0.02550492,0,-1,1,3,2,2,2,3,3,0,42,14,0,0,31.5,31.5,0,42,19.79899,19.79899,0.7071068,-1.5,0.5,66.5,33.5,66.5,66.5,66.5,0,0.5,66,46.66905,0,0,-2,IRC
B,7,0.000429,6,2,3,0,42,0,0,0,0,0,0.000429,0.0002145,0.000151674,4662.004,0,-0.2,-1,1,1,64,64,0,2024830449,2,0,0,1,0,0,501,501,501,501,0,0,0,0,0,0,0,1,0,1.90E-05,0.000279,0.000149,9.19E-05,0.02244167,0.02550508,3,1,1,1,0.3333333,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRC
A,8,0.000101,6,2,2,3272,0,1115,2157,1636,368.4026,0,0.000101,5.05E-05,3.57E-05,19801.98,3.24E+07,0,1,1,1,49,49,0,4232136510,2,1115,0,0,0,0,16425,16425,16425,16425,0,0,0,0,0,0,0,1,0,4.70E-05,4.70E-05,2.35E-05,1.66E-05,0,-1,1,2,2,2,2,2,2,1115,2157,1636,1115,1636,2157,1042,1115,1042,521,521,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,IRC
B,8,0.000104,6,2,2,0,3272,0,0,0,0,0,0.000104,5.20E-05,3.68E-05,19230.77,0,0,-1,1,1,64,64,0,2801098041,2,0,0,1,2157,0,501,497.1,488,501,1,0,0,0,0,0,0,1,0,5.40E-05,5.70E-05,5.55E-05,1.06E-06,7.90E-05,1.67E-05,2,1,1,1,0.5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRC
A,10,0.236507,6,3,3,37,0,0,37,12.33333,12.83694,0,0.236211,0.07883567,0.09086074,12.68461,156.4436,0,1,11,37,117,117,0,1158923308,3,37,0,1,0,0,509,356.3,0,509,1,0,0,0.3333333,0,0,0,1,0,6.20E-05,0.015976,0.005346,0.00613726,0,-1,1,1,2,2,2,3,3,0,37,12.33333,0,0,27.75,27.75,0,37,17.44197,17.44197,0.7071069,-1.5,0.5,237.5,119,237.5,237.5,237.5,0,0.5,237,167.5843,0,0,-2,IRC
B,10,0.220297,6,3,3,0,37,0,0,0,0,0,0.220219,0.07343234,0.08474732,13.61798,0,0,-1,1,1,64,64,0,347020240,2,0,0,1,0,0,501,501,501,501,0,0,0,0,0,0,0,1,0,1.60E-05,0.220235,0.07349501,0.0847204,0.07884101,0.08494241,1,1,1,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,222.5,111.5,222.5,222.5,222.5,0,0.5,222,156.9777,0,0,-2,IRC
A,5,0.621738,17,8,5,4099,1489,316,592,512.375,97.55419,0,0.312606,0.07771725,0.0981428,12.86716,6592.809,0.2307692,0.4670723,1,22,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.001012,0.006803,0.003393,0.001796718,0,-1,4,1,2,2,0.5,8,6,316,592,512.375,418.5,585,592,173.5,592,276,113.6551,113.6551,-1.008888,-0.8281963,0.5,312.5,89.07143,0.5,73.5,162.5,162,0.5,312,122.4675,120.0906,0.8781092,-0.5985751,IRC
B,5,0.797568,17,5,8,1489,4099,59,592,297.8,179.3667,0,0.332551,0.1595136,0.1248189,6.269058,1866.925,-0.2307692,-0.4670723,1,117,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.141957,0.331512,0.2165556,0.07563519,0.2199486,0.07565653,1,4,1,1,1,5,5,59,592,297.8,64.25,384,439,374.75,59,533,206.338,206.338,0.01743643,-1.482685,0.5,332.5,199.75,148.5,317.5,332.5,184,0.5,332,156.8595,136.3992,-0.4061846,-1.468728,IRC
A,9,0.000079,17,6,1,3468,68,562,592,578,11.74025,0,4.10E-05,1.32E-05,9.97E-06,75949.37,4.39E+07,0.7142857,0.9615384,1,1,114,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,65535,0,0,0,0,-1,1,2,2,2,2,6,4,562,592,578,564,579,592,28,592,30,14.04754,14.04754,-0.02020167,-1.973064,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0,0,0,0,0,IRC
B,9,0,17,1,6,68,3468,68,68,68,0,0,0,0,0,0,0,-0.7142857,-0.9615384,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.167051,0.167051,0.167051,0,0.167051,0,2,1,1,1,0.5,1,1,68,68,68,68,68,68,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRC
A,2,0.496757,6,6,5,3117,905,0,2223,519.5,729.0526,0,0.2101,0.08279283,0.07300968,12.07834,6274.698,0.09090909,0.5499752,1,2,112,112,0,2217061055,3,3116,2,2,905,0,2097152,407185.2,65280,2097152,2,0,0,0,1,6,1300,256,0,0.140702,0.204462,0.1281475,0.05010741,5.60E-05,-1,1,5,2,2,2,6,6,0,2223,519.5,0,36,822,822,0,2223,816.8349,609.3486,1.364159,0.2526345,0.5,212.5,99.89999,70.5,143,179,108.5,0.5,212,95.08839,80.43105,-0.1218606,-1.612323,IRC
B,2,0.292239,6,5,6,905,3117,0,810,181,282.9191,0,0.141537,0.0584478,0.05408014,17.10928,3096.78,-0.09090909,-0.5499752,1,45246,64,64,0,3517462125,5,94,0,2,3117,1,8222720,2023038,64128,8222720,2,0,0,0,1,6,1460,128,5.60E-05,2.50E-05,0.005638,0.0019524,0.002066828,0.1300999,0.05015002,5,1,1,1,0.2,5,4,0,810,181,0,0,273.75,273.75,0,810,316.6449,202.9309,1.451633,0.179318,3.5,141.5,73,5.5,141.5,141.5,136,141.5,138,79.1012,79.1012,-0.000319625,-1.999574,IRC
A,3,0.602332,6,7,5,3264,920,0,1452,466.2857,461.8033,0,0.232315,0.08604743,0.08403555,11.6215,5418.938,0.1666667,0.5602294,1,1,116,116,0,2260046529,4,3263,2,2,920,0,2097152,362857.9,131072,2097152,3,0,0,0,1,6,1452,256,0,0.003027,0.232288,0.1109276,0.08137825,4.60E-05,-1,1,4,2,2,2,7,7,0,1452,466.2857,0,244,804,804,0,1452,518.0176,518.0176,0.7294834,-0.7965584,0.5,232.5,100.3333,5.5,177.5,183.5,178,0.5,232,108.5088,108.5088,0.09588689,-1.856953,IRC
B,3,0.369998,6,5,7,920,3264,0,814,184,275.6468,0,0.18082,0.07399961,0.06911643,13.51359,2486.5,-0.1666667,-0.5602294,1,36659,64,64,0,3836970557,5,919,0,3,3264,1,8222720,2023006,64128,8222720,1,0,0,0,1,6,1460,128,4.60E-05,1.40E-05,0.004445,0.0013256,0.001452482,0.1122532,0.08139122,4,1,1,1,0.25,5,5,0,814,184,0,0,283,283,0,814,317.664,209.7879,1.440522,0.1622655,4.5,180.5,92.5,6.5,178.5,180.5,174,4.5,176,100.4656,100.4656,0,-1.999472,IRC
A,10,0,6,1,1,3141,0,3141,3141,3141,0,0,0,0,0,0,0,0,1,65535,0,117,117,0,2525642342,1,0,0,0,0,0,32631,32631,32631,32631,0,0,0,0,0,0,0,1,0,65535,0,0,0,0,-1,1,3,2,2,2,1,1,3141,3141,3141,3141,3141,3141,0,3141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRC
B,10,0,6,1,1,0,3141,0,0,0,0,0,0,0,0,0,0,0,-1,65535,0,64,64,0,774144391,1,0,0,0,0,0,491,491,491,491,0,0,0,0,0,0,0,1,0,6.30E-05,6.30E-05,6.30E-05,0,6.30E-05,0,3,1,1,1,0.3333333,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRC
A,11,0.002328,6,2,1,3303,0,1118,2185,1651.5,377.2415,0,0.002328,0.001164,0.000823072,859.1065,1418814,0.3333333,1,1,1,64,64,0,175252243,2,1118,0,0,0,0,501,501,501,501,0,0,0,0,2,6,0,1,0,65535,0,0,0,0,-1,2,1,2,2,1,2,2,1118,2185,1651.5,1118,1651.5,2185,1067,1118,1067,533.5,533.5,0,-2,2,2,2,2,2,2,0,2,0,0,0,0,0,IRC
B,11,0,6,1,2,0,3303,0,0,0,0,0,0,0,0,0,0,-0.3333333,-1,65535,0,53,53,0,1643317362,1,0,0,0,0,0,501,501,501,501,0,0,0,0,1,3,0,1,0,0.08568,0.08568,0.08568,0,0.08568,0,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRC
A,12,0,6,1,1,1063,0,1063,1063,1063,0,0,0,0,0,0,0,0,1,65535,0,115,115,0,2833429241,1,0,0,0,0,0,253,253,253,253,0,0,0,0,0,0,0,1,0,65535,0,0,0,0,-1,1,2,2,2,2,1,1,1063,1063,1063,1063,1063,1063,0,1063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRC
B,12,0,6,1,1,0,1063,0,0,0,0,0,0,0,0,0,0,0,-1,65535,0,64,64,0,3866236647,1,0,0,0,0,0,501,501,501,501,0,0,0,0,0,0,0,1,0,4.50E-05,4.50E-05,4.50E-05,0,4.50E-05,0,2,1,1,1,0.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRC
A,13,0,6,1,1,1071,0,1071,1071,1071,0,0,0,0,0,0,0,0,1,65535,0,64,64,0,1121512415,1,0,0,0,0,0,501,501,501,501,0,0,0,0,1,3,0,1,0,65535,0,0,0,0,-1,1,1,2,2,2,1,1,1071,1071,1071,1071,1071,1071,0,1071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRC
B,13,0,6,1,1,0,1071,0,0,0,0,0,0,0,0,0,0,0,-1,65535,0,53,53,0,1142384179,1,0,0,0,0,0,501,501,501,501,0,0,0,0,1,3,0,1,0,0.036472,0.036472,0.036472,0,0.036472,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRC
A,14,0,17,1,1,1099,67,1099,1099,1099,0,0,0,0,0,0,0,0,0.8850772,65535,0,105,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,65535,0,0,0,0,-1,1,1,2,2,2,1,1,1099,1099,1099,1099,1099,1099,0,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRC
B,14,0,17,1,1,67,1099,67,67,67,0,0,0,0,0,0,0,0,-0.8850772,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.167444,0.167444,0.167444,0,0.167444,0,1,1,1,1,1,1,1,67,67,67,67,67,67,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRC
A,2,0,17,1,1,51,54,51,51,51,0,0,0,0,0,0,0,0,-0.02857143,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,65535,0,0,0,0,-1,6,1,2,2,0.3333333,1,1,51,51,51,51,51,51,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRC
