%dir,flowInd,duration,l4Proto,numPktsSnt,numPktsRcvd,numBytesSnt,numBytesRcvd,minPktSz,maxPktSz,avePktSize,stdPktSize,minIAT,maxIAT,aveIAT,stdIAT,pktps,bytps,pktAsm,bytAsm,ipMindIPID,ipMaxdIPID,ipMinTTL,ipMaxTTL,ipTTLChg,tcpISeqN,tcpPSeqCnt,tcpSeqSntBytes,tcpSeqFaultCnt,tcpPAckCnt,tcpFlwLssAckRcvdBytes,tcpAckFaultCnt,tcpInitWinSz,tcpAveWinSz,tcpMinWinSz,tcpMaxWinSz,tcpWinSzDwnCnt,tcpWinSzUpCnt,tcpWinSzChgDirCnt,tcpWinSzThRt,tcpOptPktCnt,tcpOptCnt,tcpMSS,tcpWS,tcpSSASAATrip,tcpRTTAckTripMin,tcpRTTAckTripMax,tcpRTTAckTripAve,tcpRTTAckTripJitAve,tcpRTTSseqAA,tcpRTTAckJitAve,connSip,connDip,connSipDip,connSipDprt,connF,nFpCnt,tCnt,dsMinPl,dsMaxPl,dsMeanPl,dsLowQuartilePl,dsMedianPl,dsUppQuartilePl,dsIqdPl,dsModePl,dsRangePl,dsStdPl,dsRobStdPl,dsSkewPl,dsExcPl,dsMinIat,dsMaxIat,dsMeanIat,dsLowQuartileIat,dsMedianIat,dsUppQuartileIat,dsIqdIat,dsModeIat,dsRangeIat,dsStdIat,dsRobStdIat,dsSkewIat,dsExcIat,TrafficType
A,1,9.608489,6,79,140,9980,194610,0,1448,126.3291,381.3482,0,0.6827,0.1216264,0.2187304,8.221896,1038.665,-0.2785388,-0.902439,1,1,64,64,0,4157250777,79,9980,0,70,192164,0,3255,3240.615,3191,3255,40,26,32,0,79,237,0,1,0,4.00E-06,0.122649,0.00758605,0.02453206,0,-1,1,1,2,2,2,20,19,0,1448,126.3291,0,0,0,0,0,1448,385.9609,0,2.853454,6.45485,0.5,685,123.5064,0.5,1.5,122.5,122,0.5,684.5,226.8129,90.4386,1.890821,1.897328,JonDonym
B,1,9.608564,6,140,79,194610,9980,0,4344,1390.071,499.019,0,0.682448,0.06863259,0.1757224,14.57033,20253.81,0.2785388,0.902439,1,3,53,53,0,2354981664,140,192222,0,8,9980,0,1432,1431.998,1402,1432,7,3,5,0,140,420,0,1,0,4.60E-05,0.682686,0.1087055,0.2221152,0.1162915,0.2234658,1,1,1,1,1,20,20,0,4344,1390.071,1448,1448,1448,0,1448,4344,519.4707,0,0.73545,8.731491,0.5,685,69.44604,0.5,0.5,0.5,0,0.5,684.5,179.9223,0,2.884491,6.837708,JonDonym
A,1,9.57665,6,155,169,89820,182028,0,1448,579.4839,655.8508,0,0.687881,0.06178484,0.1402301,16.1852,9379.062,-0.04320988,-0.3391896,1,1,64,64,0,4164968311,155,89272,0,87,179640,0,3249,3249.481,3197,3255,51,24,39,0,155,465,0,1,0,3.00E-06,0.5404,0.02983635,0.08280894,0,-1,1,1,2,2,2,20,63,0,1448,579.4839,0,0,1448,1448,0,1448,665.4719,665.4719,0.3805629,-1.734938,0.5,685,62.25974,0.5,13.5,27.5,27,0.5,684.5,142.1671,20.0151,3.222816,9.743708,JonDonym
B,1,9.701961,6,169,155,182028,89820,0,2896,1077.089,689.3122,0,0.687569,0.05740806,0.1277567,17.41916,18761.98,0.04320988,0.3391896,1,2,53,53,0,2406835356,169,182028,0,49,89820,0,1432,1415.77,947,1432,48,10,16,0,169,507,0,1,0,1.30E-05,0.687845,0.05746168,0.1395836,0.08729804,0.1622988,1,1,1,1,1,20,60,0,2896,1077.089,0,1448,1448,1448,1448,2896,704.0803,704.0803,-0.4081257,-0.6210449,0.5,685,57.88691,0.5,0.5,48.5,48,0.5,684.5,129.7596,35.5824,3.197368,10.0874,JonDonym
A,1,8.81389,6,116,145,38922,179640,0,2896,335.5345,711.7932,0,0.69202,0.07598183,0.1589337,13.16104,4415.984,-0.1111111,-0.6438356,1,2,64,64,0,4152510277,116,38922,0,90,178642,0,3255,3235.941,3189,3255,59,24,33,0,116,348,0,1,0,2.00E-06,0.446378,0.03637444,0.1077086,0,-1,1,1,2,2,2,20,40,0,2896,335.5345,0,0,0,0,0,2896,717.2595,0,2.26402,4.584301,0.5,695,77.03912,0.5,0.5,90.5,90,0.5,694.5,162.6627,66.717,2.538931,5.725878,JonDonym
B,1,9.358117,6,145,116,179640,38922,0,2896,1238.897,637.4344,0,0.69072,0.06453872,0.1484522,15.49457,19196.17,0.1111111,0.6438356,1,2,53,53,0,2321104554,145,177252,0,24,38922,0,1425,1431.776,1326,1432,24,8,15,0,145,435,0,1,0,2.80E-05,0.692006,0.07460456,0.1617433,0.110979,0.1943246,1,1,1,1,1,20,37,0,2896,1238.897,998,1448,1448,450,1448,2896,646.3796,333.585,-0.6543444,0.391531,0.5,695,65.29166,0.5,0.5,28.5,28,0.5,694.5,153.6912,20.7564,2.781678,6.914289,JonDonym
A,1,9.734585,6,99,147,19960,194610,0,1448,201.6162,438.3039,0,0.689857,0.09832913,0.1951273,10.16993,2050.421,-0.1951219,-0.8139535,1,1,64,64,0,4157690895,99,19314,0,81,193612,0,3255,3250.996,3197,3255,51,29,37,0,99,297,0,1,0,5.00E-06,0.389362,0.007744536,0.04018863,0,-1,1,1,2,2,2,20,32,0,1448,201.6162,0,0,0,0,0,1448,442.1097,0,1.891257,1.947775,0.5,685,99.65816,0.5,1.5,118.5,118,0.5,684.5,200.5723,87.4734,2.21776,3.420387,JonDonym
B,1,9.810789,6,147,99,194610,19960,0,2896,1323.878,571.7112,0,0.689862,0.06674006,0.1622952,14.9835,19836.32,0.1951219,0.8139535,1,2,53,53,0,2358963684,147,194610,0,17,19314,0,1432,1410.35,1387,1432,17,6,12,0,147,441,0,1,0,2.30E-05,0.689816,0.1013743,0.204675,0.1091189,0.2085833,1,1,1,1,1,20,28,0,2896,1323.878,1448,1448,1448,0,1448,2896,577.1718,0,-0.757479,1.530617,0.5,685,67.39384,0.5,0.5,42.5,42,0.5,684.5,165.5808,31.1346,2.942973,7.581944,JonDonym
A,1,9.63691,6,111,148,19960,194610,0,1448,179.8198,424.7481,0,0.692667,0.08681901,0.1844388,11.51821,2071.203,-0.1428571,-0.8139535,1,1,64,64,0,4155822639,111,19960,0,94,192164,0,3255,3239.647,3197,3255,58,26,35,0,111,333,0,1,0,4.00E-06,0.649239,0.02046048,0.08303121,0,-1,1,1,2,2,2,20,32,0,1448,179.8198,0,0,0,0,0,1448,428.5562,0,2.085054,2.650364,0.5,695,87.72273,0.5,0.5,77.5,77,0.5,694.5,189.1695,57.0801,2.405425,4.301941,JonDonym
B,1,9.637135,6,148,111,194610,19960,0,2388,1314.932,538.3318,0,0.692345,0.06511578,0.1582946,15.35726,20193.76,0.1428571,0.8139535,1,2,53,53,0,2344233204,148,192222,0,18,19960,0,1432,1430.165,1372,1432,16,8,13,0,148,444,0,1,0,1.40E-05,0.692651,0.07739012,0.1763937,0.0978506,0.1949587,1,1,1,1,1,20,26,0,2388,1314.932,1448,1448,1448,0,1448,2388,543.9772,0,-0.9677491,1.832202,0.5,695,65.81973,0.5,0.5,32.5,32,0.5,694.5,161.5901,23.7216,2.950537,7.657195,JonDonym
A,2,9.521207,6,117,135,5988,192222,0,998,51.17949,218.0303,0,0.687975,0.08137786,0.1904831,12.28836,628.9119,-0.07142857,-0.9395792,1,1,64,64,0,4165995253,117,5988,0,110,189776,0,3255,3239.451,3197,3255,67,28,38,0,117,351,0,1,0,4.00E-06,0.222155,0.004140692,0.02401728,0,-1,1,1,2,2,2,20,19,0,998,51.17949,0,0,0,0,0,998,220.1313,0,4.068667,14.55405,0.5,685,82.38362,0.5,0.5,42.5,42,0.5,684.5,196.1474,31.1346,2.5252,4.790094,JonDonym
B,2,9.521546,6,135,117,192222,5988,0,2388,1423.867,407.924,0,0.688001,0.07052997,0.1791304,14.17837,20188.11,0.07142857,0.9395792,1,2,53,53,0,2414202984,135,190774,0,6,5988,0,1432,1431.998,1424,1432,4,3,5,0,135,405,0,1,0,2.10E-05,0.687947,0.07847862,0.1912683,0.08261931,0.1927703,1,1,1,1,1,20,14,0,2388,1423.867,1448,1448,1448,0,1448,2388,412.8945,0,-0.598903,4.783284,0.5,685,71.31343,0.5,0.5,0.5,0,0.5,684.5,182.9061,0,2.766694,6.253339,JonDonym
A,1,9.611388,6,76,144,15968,194610,0,1448,210.1053,453.6604,0,0.683449,0.1264656,0.2263085,7.907287,1661.363,-0.3090909,-0.8483412,1,1,64,64,0,4161221819,76,14970,0,60,192164,0,3255,3237.234,3197,3255,37,25,33,0,76,228,0,1,0,5.00E-06,0.053643,0.004011211,0.0109259,0,-1,1,1,2,2,2,20,33,0,1448,210.1053,0,0,0,0,0,1448,459.071,0,1.908434,1.970298,0.5,685,128.5267,0.5,10,122.5,122,0.5,684.5,235.5401,90.4386,1.783836,1.416218,JonDonym
B,1,9.610838,6,144,76,194610,15968,0,2388,1351.458,536.0569,0,0.682923,0.06674191,0.1712284,14.98308,20249.02,0.3090909,0.8483412,1,2,53,53,0,2383529454,144,192222,0,14,14970,0,1432,1432,1380,1432,12,5,7,0,144,432,0,1,0,1.60E-05,0.683416,0.1182783,0.2330247,0.1222895,0.2332808,1,1,1,1,1,20,21,0,2388,1351.458,1448,1448,1448,0,1448,2388,540.9035,0,-0.9021813,2.023396,0.5,685,67.46854,0.5,0.5,12.5,12,0.5,684.5,174.6827,8.895599,2.902492,7.037836,JonDonym
A,1,9.6145,6,91,152,30938,194610,0,1448,339.978,540.4334,0,0.686385,0.1056538,0.1955633,9.46487,3217.848,-0.2510288,-0.7256637,1,1,64,64,0,4160218829,91,29940,0,64,192164,0,3255,3234.883,3197,3255,36,24,31,0,91,273,0,1,0,4.00E-06,0.573277,0.04627531,0.1120701,0,-1,1,1,2,2,2,20,40,0,1448,339.978,0,0,910,910,0,1448,553.9104,553.9104,1.169373,-0.3916883,0.5,685,106.8222,0.5,27.5,121.5,121,0.5,684.5,200.1014,89.6973,2.150261,3.106289,JonDonym
B,1,9.61234,6,152,91,194610,30938,0,2388,1280.329,567.3008,0,0.680554,0.06323909,0.1584003,15.81301,20245.85,0.2510288,0.7256637,1,2,53,53,0,2375954634,152,192222,0,22,29940,0,1432,1431.998,1356,1432,22,10,19,0,152,456,0,1,0,1.50E-05,0.686362,0.08411907,0.1848106,0.1303944,0.2161358,1,1,1,1,1,20,33,0,2388,1280.329,1448,1448,1448,0,1448,2388,576.5656,0,-0.9232617,1.196789,0.5,685,63.75828,0.5,0.5,35.5,35,0.5,684.5,160.3904,25.9455,2.994549,7.795564,JonDonym
A,1,9.627432,6,82,148,24950,194610,0,1448,304.2683,536.8815,0,0.693389,0.1174077,0.2209692,8.517328,2591.553,-0.2869565,-0.7727273,1,1,64,64,0,4164399451,82,24950,0,62,192164,0,3255,3229.39,3197,3255,39,24,35,0,82,246,0,1,0,6.00E-06,0.493909,0.02041936,0.07520992,0,-1,1,1,2,2,2,20,38,0,1448,304.2683,0,0,98,98,0,1448,548.0415,72.6474,1.348994,-0.0143292,0.5,695,119.0556,0.5,14.5,95,94.5,0.5,694.5,229.0509,70.05285,1.900667,1.800222,JonDonym
B,1,9.627777,6,148,82,194610,24950,0,2896,1314.932,578.4186,0,0.69307,0.06505255,0.167433,15.37219,20213.39,0.2869565,0.7727273,1,2,53,53,0,2403798834,148,192222,0,20,24950,0,1432,1431.998,1359,1432,18,7,11,0,148,444,0,1,0,1.20E-05,0.693359,0.1082509,0.2242477,0.1286702,0.2365239,1,1,1,1,1,20,28,0,2896,1314.932,1448,1448,1448,0,1448,2896,585.3534,0,-0.753571,1.382966,0.5,695,65.69048,0.5,0.5,16.5,16,0.5,694.5,170.61,11.8608,2.904469,6.98121,JonDonym
A,1,8.892497,6,123,211,20958,308382,0,1448,170.3902,385.6776,0,0.686382,0.07229672,0.1381071,13.83189,2356.818,-0.2634731,-0.8727273,1,1,64,64,0,4156078127,123,20958,0,108,308382,0,3255,3233.284,3003,3255,62,20,29,0,123,369,0,1,0,3.00E-06,0.385359,0.006648634,0.03632469,0,-1,1,1,2,2,2,20,45,0,1448,170.3902,0,0,0,0,0,1448,394.6868,0,1.996246,2.31739,0.5,685,72.93033,0.5,0.5,119.5,119,0.5,684.5,141.4727,88.2147,2.758819,7.871593,JonDonym
B,1,8.767124,6,211,123,308382,20958,0,4344,1461.526,742.2864,0,0.68638,0.04155033,0.1067351,24.06718,35174.82,0.2634731,0.8727273,1,3,53,53,0,2346155352,211,305994,0,19,19960,0,1424,1431.999,1405,1432,19,12,23,0,211,633,0,1,0,4.00E-06,0.686354,0.06135926,0.1274626,0.06800789,0.1325375,1,1,1,1,1,20,49,0,4344,1461.526,1448,1448,1448,0,1448,4344,750.353,0,0.8330376,2.856291,0.5,685,41.98334,0.5,0.5,3.5,3,0.5,684.5,108.0632,2.2239,4.14219,19.58471,JonDonym
A,1,9.170878,6,105,167,93812,179640,0,2896,893.4476,1078.489,0,0.684376,0.0873417,0.1767239,11.44928,10229.34,-0.2279412,-0.3138686,1,2,64,64,0,4163187879,105,92814,0,52,177194,0,3253,3247.08,3191,3255,34,26,41,0,105,315,0,1,0,5.00E-06,0.238588,0.02049957,0.04047554,0,-1,1,1,2,2,2,20,64,0,2896,893.4476,0,98,1448,1448,0,2896,1089.806,1073.402,0.8457746,-0.7392156,0.5,685,88.17308,4.5,10.5,78.5,74,0.5,684.5,181.3287,54.8562,2.449352,4.565828,JonDonym
B,1,9.29636,6,167,105,179640,93812,0,4344,1075.689,786.6526,0,0.683911,0.05566683,0.1321192,17.96402,19323.69,0.2279412,0.3138686,1,3,53,53,0,2396418624,167,179640,0,50,93812,0,1432,1428.076,1014,1432,46,12,16,0,167,501,0,1,0,6.70E-05,0.684358,0.1167153,0.2128598,0.1372149,0.2166738,1,1,1,1,1,20,48,0,4344,1075.689,0,1448,1448,1448,1448,4344,793.6993,793.6993,0.1259872,0.460886,0.5,685,56.0753,0.5,0.5,23.5,23,0.5,684.5,134.136,17.0499,3.173544,9.62626,JonDonym
A,1,9.6187,6,91,138,7984,194610,0,1448,87.73627,283.62,0,0.684571,0.1057,0.2088788,9.460738,830.0498,-0.2052402,-0.9211823,1,1,64,64,0,4157054171,91,7984,0,83,192164,0,3255,3244.614,3197,3255,47,27,40,0,91,273,0,1,0,3.00E-06,0.274637,0.006050428,0.02727647,0,-1,1,1,2,2,2,20,26,0,1448,87.73627,0,0,0,0,0,1448,290.3682,0,3.179605,8.737102,0.5,685,107.2,0.5,0.5,81.5,81,0.5,684.5,216.0927,60.0453,2.05175,2.53576,JonDonym
B,1,9.619026,6,138,91,194610,7984,0,2388,1410.217,465.7891,0,0.684592,0.0697031,0.1740542,14.34657,20231.78,0.2052402,0.9211823,1,2,53,53,0,2352706224,138,192222,0,8,7984,0,1432,1431.891,1410,1432,8,5,9,0,138,414,0,1,0,9.00E-06,0.684542,0.1004561,0.21318,0.1065066,0.2149179,1,1,1,1,1,20,18,0,2388,1410.217,1448,1448,1448,0,1448,2388,471.6294,0,-0.7728406,3.429285,0.5,685,70.4781,0.5,0.5,0.5,0,0.5,684.5,177.4751,0,2.751206,6.181012,JonDonym
A,1,1.475221,6,6,6,1996,3992,0,998,332.6667,385.3887,0,1.142203,0.2458702,0.3537154,4.067187,1353.018,0,-0.3333333,1,1,64,64,0,4154480329,6,1996,0,3,2994,0,3255,3255,3255,3255,0,0,0,0,6,18,0,1,0,3.70E-05,0.040086,0.0137695,0.01579347,0,-1,1,1,2,2,2,6,5,0,998,332.6667,0,0,998,998,0,998,470.4617,470.4617,0.7071068,-1.5,1.5,1000,266.6,83,165,582.75,499.75,1.5,998.5,418.0542,370.4647,1.358536,0.06318593,JonDonym
B,1,1.436007,6,6,6,3992,1996,0,998,665.3333,405.6738,0,1.182252,0.2393345,0.3695122,4.178253,2779.931,0,0.3333333,1,1,53,53,0,2333105504,6,3992,0,2,1996,0,1432,1429.18,1425,1432,2,1,2,0,6,18,0,1,0,0.123509,1.142166,0.273398,0.3392774,0.2871675,0.3396448,1,1,1,1,1,6,4,0,998,665.3333,0,998,998,998,998,998,470.4617,470.4617,-0.7071067,-1.5,1.5,1000,250.8,63.5,125.5,562.75,499.25,1.5,998.5,423.3798,370.094,1.420188,0.1441553,JonDonym
A,1,9.519311,6,110,165,19960,252494,0,1448,181.4545,400.6603,0,1.265214,0.08653918,0.1904874,11.55546,2096.791,-0.2,-0.8534799,1,1,64,64,0,4154490309,110,18962,0,93,251496,0,3255,3251.465,3038,3255,53,23,35,0,110,330,0,1,0,3.00E-06,0.713267,0.02010032,0.08142707,0,-1,1,1,2,2,2,20,40,0,1448,181.4545,0,0,0,0,0,1448,412.8334,0,1.964601,2.200183,0.5,1000,85.16055,0.5,1,75.5,75,0.5,999.5,185.1785,55.5975,2.877796,8.040877,JonDonym
B,1,9.517864,6,165,110,252494,19960,0,6112,1530.267,974.8702,0,1.30819,0.05768402,0.1606621,17.33582,26528.43,0.2,0.8534799,1,5,53,53,0,2333116482,165,251496,0,18,18962,0,1432,1429.044,1390,1432,17,9,17,0,165,495,0,1,0,4.00E-06,1.265181,0.07207612,0.1697409,0.09217644,0.1882613,1,1,1,1,1,20,50,0,6112,1530.267,1448,1448,1448,0,1448,6112,984.8364,0,1.636875,5.00526,0.5,1000,56.3567,0.5,0.5,37.5,37,0.5,999.5,153.7046,27.4281,3.945839,16.38337,JonDonym
A,1,8.755574,6,90,160,47904,179640,0,1448,532.2667,617.363,0,0.685557,0.09728415,0.1771308,10.27917,5471.257,-0.28,-0.5789474,1,1,64,64,0,4164754739,90,47904,0,50,177194,0,3255,3238.752,3197,3255,29,22,34,0,90,270,0,1,0,5.00E-06,0.675178,0.02512579,0.07415795,0,-1,1,1,2,2,2,20,50,0,1448,532.2667,0,0,1194,1194,0,1448,632.0933,632.0933,0.4717107,-1.611772,0.5,685,98.54495,4.5,18.5,116.5,112,18.5,684.5,181.9798,83.0256,2.25159,3.824793,JonDonym
B,1,9.305444,6,160,90,179640,47904,0,2896,1122.75,717.5219,0,0.685327,0.05815902,0.1316646,17.19424,19304.83,0.28,0.5789474,1,2,53,53,0,2405700024,160,177252,0,41,47904,0,1410,1431.99,1334,1432,37,9,15,0,160,480,0,1,0,2.20E-05,0.685536,0.08610176,0.1707002,0.1112275,0.1861128,1,1,1,1,1,20,38,0,2896,1122.75,0,1448,1448,1448,1448,2896,731.6075,731.6075,-0.3419513,-0.5095313,0.5,685,58.66667,0.5,0.5,21.5,21,0.5,684.5,136.0228,15.5673,3.133871,9.575151,JonDonym
A,1,9.568799,6,88,170,61876,182028,0,1448,703.1364,659.6137,0,0.683173,0.1087364,0.2030947,9.196556,6466.433,-0.3178295,-0.4926201,1,1,64,64,0,4164471307,88,61876,0,44,182028,0,3255,3235.182,3189,3255,26,23,37,0,88,264,0,1,0,1.10E-05,0.122958,0.01493628,0.02573082,0,-1,1,1,2,2,2,20,47,0,1448,703.1364,0,998,1448,1448,0,1448,675.2254,675.2254,0.003309402,-1.883959,0.5,685,110.2586,6.5,23.5,53.5,47,1.5,684.5,209.9198,34.8411,2.069351,2.527371,JonDonym
B,1,9.503704,6,170,88,182028,61876,0,2388,1070.753,722.2253,0,0.682391,0.05590414,0.1398338,17.88776,19153.38,0.3178295,0.4926201,1,2,53,53,0,2404185666,170,179640,0,49,62874,0,1432,1431.941,1304,1432,48,10,15,0,170,510,0,1,0,4.80E-05,0.683126,0.113414,0.2159601,0.1283503,0.2174876,1,1,1,1,1,20,37,0,2388,1070.753,0,1448,1448,1448,1448,2388,737.4905,737.4905,-0.3709007,-0.9022553,0.5,685,56.39349,0.5,0.5,30,29.5,0.5,684.5,142.3159,21.86835,3.243084,9.550365,JonDonym
A,1,9.920974,6,114,160,57884,183534,0,1448,507.7544,606.9479,0,0.682154,0.08702607,0.1457486,11.49081,5834.508,-0.1678832,-0.5204666,1,1,64,64,0,4164277695,114,57884,0,66,182086,0,3255,3254.858,3194,3255,36,21,25,0,114,342,0,1,0,4.00E-06,0.520166,0.03539202,0.08107315,0,-1,1,1,2,2,2,20,60,0,1448,507.7544,0,0,998,998,0,1448,617.0295,617.0295,0.5312856,-1.518058,0.5,685,87.74337,1,21,122.5,121.5,0.5,684.5,150.3767,90.06795,2.590889,6.543285,JonDonym
B,1,9.796033,6,160,114,183534,57884,0,2896,1147.088,677.8262,0,0.681129,0.0612252,0.1270916,16.33314,18735.54,0.1678832,0.5204666,1,2,53,53,0,2403424584,160,182086,0,38,56886,1,1425,1325.133,1313,1432,33,11,20,0,160,480,0,1,0,1.10E-05,0.682137,0.08179618,0.1557744,0.1171882,0.175609,1,1,1,1,1,20,54,0,2896,1147.088,969,1448,1448,479,1448,2896,685.9985,355.0827,-0.4036165,-0.006397724,0.5,685,61.73584,0.5,0.5,99.5,99,0.5,684.5,129.3257,73.3887,3.147665,10.50563,JonDonym
A,1,9.978639,6,95,173,57884,179640,0,1448,609.3052,591.4674,0,0.672721,0.1050383,0.1631898,9.520337,5800.792,-0.2910448,-0.5126051,1,1,64,64,0,4153877537,95,56886,0,46,179640,0,3255,3253.15,3197,3255,30,24,43,0,95,285,0,1,0,8.00E-06,0.400772,0.02939247,0.06668092,0,-1,1,1,2,2,2,20,69,0,1448,609.3052,0,548,998,998,0,1448,604.1895,604.1895,0.1701942,-1.687661,0.5,675,106.0479,7.5,20.5,122.5,115,0.5,674.5,167.588,85.2495,1.983935,3.109001,JonDonym
B,1,9.705078,6,173,95,179640,57884,0,2388,1038.381,721.9731,0,0.585592,0.0560987,0.1134156,17.82572,18509.9,0.2910448,0.5126051,1,2,53,53,0,2330430864,173,179640,0,51,56886,1,1425,1376.157,1358,1432,43,14,22,0,173,519,0,1,0,3.20E-05,0.672695,0.09365309,0.1564984,0.1230456,0.170112,1,1,1,1,1,20,53,0,2388,1038.381,0,1448,1448,1448,1448,2388,730.86,730.86,-0.3629673,-0.9805663,0.5,585,56.57267,0.5,0.5,67.5,67,0.5,584.5,115.4328,49.6671,2.8949,8.608168,JonDonym
A,1,8.768948,6,100,142,26946,179640,0,1448,269.46,501.0809,0,0.694353,0.08768947,0.1830168,11.40388,3072.889,-0.1735537,-0.7391304,1,1,64,64,0,4164068115,100,26946,0,75,177194,0,3255,3236.47,3189,3255,50,24,39,0,100,300,0,1,0,5.00E-06,0.238292,0.0126942,0.0382438,0,-1,1,1,2,2,2,20,39,0,1448,269.46,0,0,0,0,0,1448,505.378,0,1.469781,0.4099824,0.5,695,88.76768,0.5,2,79.5,79,0.5,694.5,188.759,58.5627,2.527313,4.972933,JonDonym
B,1,8.769187,6,142,100,179640,26946,0,2388,1265.07,613.3722,0,0.694372,0.06175483,0.1465994,16.19306,20485.37,0.1735537,0.7391304,1,2,53,53,0,2401912614,142,177252,0,22,26946,0,1432,1431.998,1359,1432,17,7,11,0,142,426,0,1,0,1.40E-05,0.694319,0.09325176,0.1978126,0.105946,0.2014755,1,1,1,1,1,20,30,0,2388,1265.07,1448,1448,1448,0,1448,2388,619.0003,0,-0.8073504,0.6262333,0.5,695,62.34751,0.5,0.5,47.5,47,0.5,694.5,149.8536,34.8411,3.129421,9.151738,JonDonym
A,1,9.513773,6,79,133,11976,182028,0,1448,151.5949,374.6794,0,0.690046,0.1204275,0.2124706,8.303751,1258.807,-0.254717,-0.8765386,1,1,64,64,0,4165973297,79,11976,0,67,179640,0,3249,3235.697,3191,3255,43,24,29,0,79,237,0,1,0,6.00E-06,0.42578,0.01003775,0.05174353,0,-1,1,1,2,2,2,20,25,0,1448,151.5949,0,0,0,0,0,1448,379.0652,0,2.226684,3.31702,0.5,695,122.25,0.5,1.5,122.5,122,0.5,694.5,223.4299,90.4386,1.859982,1.860882,JonDonym
B,1,9.513786,6,133,79,182028,11976,0,2388,1368.632,527.5579,0,0.684807,0.0715322,0.1680226,13.97971,19133.08,0.254717,0.8765386,1,2,53,53,0,2413826346,133,179640,0,12,11976,0,1432,1431.891,1403,1432,11,6,11,0,133,399,0,1,0,2.30E-05,0.690023,0.1181728,0.217387,0.1282105,0.2234603,1,1,1,1,1,20,22,0,2388,1368.632,1448,1448,1448,0,1448,2388,536.2038,0,-0.8562533,2.127291,0.5,685,72.32197,0.5,0.5,28.5,28,0.5,684.5,175.1174,20.7564,2.713963,6.07101,JonDonym
A,1,9.984772,6,18,22,7984,13972,0,998,443.5555,453.098,0,7.286883,0.5547096,1.582932,1.802745,799.6177,-0.1,-0.2727273,1,1,64,64,0,4155299687,18,7984,0,10,13874,0,3255,3252,3245,3255,1,0,0,0,18,54,0,1,0,1.50E-05,7.286935,0.4131311,1.610747,0,-1,1,1,2,2,2,18,15,0,998,443.5555,0,0,998,998,0,998,495.9102,495.9102,0.2236069,-1.95,2.5,1000,217.4118,62.5,125.5,335,272.5,125.5,997.5,247.3522,202.0042,1.895255,3.870592,JonDonym
B,1,9.983887,6,22,18,13972,7984,0,1448,635.0909,553.2197,0,7.412351,0.453813,1.475114,2.203551,1399.455,0.1,0.2727273,1,1,53,53,0,2341550482,22,12524,0,8,7984,0,1432,1430.678,1424,1432,8,6,11,0,22,66,0,1,0,0.000204,0.397573,0.2038264,0.1244667,0.6169575,1.615549,1,1,1,1,1,20,17,0,1448,635.0909,0,998,998,998,0,1448,583.8962,583.8962,0.03927162,-1.688647,0.5,1000,170.2857,125.5,130,188,62.5,0.5,999.5,205.4229,46.33125,3.268276,11.07752,JonDonym
A,1,9.796345,6,193,278,72854,349300,0,1448,377.4819,592.5671,0,0.692129,0.05075825,0.1306961,19.70123,7436.855,-0.1804671,-0.6548463,1,1,64,64,0,4154943401,193,72462,0,146,349300,0,3255,3253.869,3049,3255,80,40,63,0,193,579,0,1,0,3.00E-06,0.634661,0.02072775,0.07690983,0,-1,1,1,2,2,2,20,64,0,1448,377.4819,0,0,998,998,0,1448,600.6954,600.6954,1.073631,-0.7248755,0.5,695,51.19792,0.5,2.5,40.5,40,0.5,694.5,132.2168,29.652,3.981188,15.36537,JonDonym
B,1,9.917621,6,278,193,349300,72854,0,4344,1256.475,616.4698,0,0.692133,0.0356749,0.1111077,28.03092,35220.14,0.1804671,0.6548463,1,3,53,53,0,2338315064,278,349300,0,50,72854,0,1432,1362.758,1341,1432,44,12,24,0,278,834,0,1,0,2.40E-05,0.692087,0.03967308,0.1137208,0.06040083,0.1372864,1,1,1,1,1,20,65,0,4344,1256.475,1448,1448,1448,0,1448,4344,621.8372,0,-0.1578399,2.975968,0.5,695,36.0704,0.5,0.5,25.5,25,0.5,694.5,112.0569,18.5325,4.902457,24.73482,JonDonym
A,1,8.819464,6,101,130,7984,179640,0,998,79.04951,261.5179,0,0.68394,0.08732142,0.195112,11.45194,905.2704,-0.1255411,-0.9148936,1,1,64,64,0,4159702863,101,7984,0,92,177194,0,3255,3230.087,3197,3255,58,26,33,0,101,303,0,1,0,3.00E-06,0.361251,0.005355753,0.03667315,0,-1,1,1,2,2,2,20,24,0,998,79.04951,0,0,0,0,0,998,269.5229,0,3.116251,7.711021,0.5,685,88.44,0.5,0.5,42.5,42,0.5,684.5,200.8199,31.1346,2.384217,4.093174,JonDonym
B,1,9.37203,6,130,101,179640,7984,0,2388,1381.846,495.4117,0,0.683662,0.07209256,0.1732302,13.87106,19167.67,0.1255411,0.9148936,1,2,53,53,0,2369757054,130,179640,0,9,8630,0,1392,1429.899,1387,1432,9,5,10,0,130,390,0,1,0,1.40E-05,0.683926,0.08884189,0.203333,0.09419764,0.2066137,1,1,1,1,1,20,19,0,2388,1381.846,1448,1448,1448,0,1448,2388,507.1134,0,-0.8738214,2.70204,0.5,685,72.91861,0.5,0.5,2.5,2,0.5,684.5,178.0584,1.4826,2.660504,5.690857,JonDonym
