%dir,flowInd,duration,l4Proto,numPktsSnt,numPktsRcvd,numBytesSnt,numBytesRcvd,minPktSz,maxPktSz,avePktSize,stdPktSize,minIAT,maxIAT,aveIAT,stdIAT,pktps,bytps,pktAsm,bytAsm,ipMindIPID,ipMaxdIPID,ipMinTTL,ipMaxTTL,ipTTLChg,tcpISeqN,tcpPSeqCnt,tcpSeqSntBytes,tcpSeqFaultCnt,tcpPAckCnt,tcpFlwLssAckRcvdBytes,tcpAckFaultCnt,tcpInitWinSz,tcpAveWinSz,tcpMinWinSz,tcpMaxWinSz,tcpWinSzDwnCnt,tcpWinSzUpCnt,tcpWinSzChgDirCnt,tcpWinSzThRt,tcpOptPktCnt,tcpOptCnt,tcpMSS,tcpWS,tcpSSASAATrip,tcpRTTAckTripMin,tcpRTTAckTripMax,tcpRTTAckTripAve,tcpRTTAckTripJitAve,tcpRTTSseqAA,tcpRTTAckJitAve,connSip,connDip,connSipDip,connSipDprt,connF,nFpCnt,tCnt,dsMinPl,dsMaxPl,dsMeanPl,dsLowQuartilePl,dsMedianPl,dsUppQuartilePl,dsIqdPl,dsModePl,dsRangePl,dsStdPl,dsRobStdPl,dsSkewPl,dsExcPl,dsMinIat,dsMaxIat,dsMeanIat,dsLowQuartileIat,dsMedianIat,dsUppQuartileIat,dsIqdIat,dsModeIat,dsRangeIat,dsStdIat,dsRobStdIat,dsSkewIat,dsExcIat,TrafficType
A,1,9.935326,6,211,194,332652,0,672,4274,1576.55,607.9958,0,1.085695,0.04708685,0.1022985,21.23735,33481.74,0.04197531,1,1,3,117,117,0,2075553701,211,331535,0,0,0,0,1026,1026,1026,1026,0,0,0,0,0,0,0,1,0,1.30E-05,1.085615,0.04888271,0.102711,0,-1,1,1,2,2,2,20,198,672,4274,1576.55,1090,1126,2150,1060,1460,3602,612.3615,612.3615,1.1014,0.8860087,0.5,1000,46.94762,1.5,6.5,58.5,57,1.5,999.5,99.98881,42.2541,5.40763,41.91034,Snark
B,1,9.935219,6,194,211,0,332652,0,0,0,0,0,1.085649,0.05121246,0.105553,19.52649,0,-0.04197531,-1,1,1,64,64,0,1720476340,194,0,0,193,331556,0,10653,10653,10637,10653,9,11,15,0,0,0,0,1,0,3.00E-06,0.041014,0.000330649,0.002920722,0.04921336,0.1027525,1,1,1,1,1,20,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1000,51.03886,2.5,10,63.5,61,1.5,999.5,103.2366,45.2193,5.238317,39.19128,Snark
A,4,0.659239,6,3,3,40,0,0,40,13.33333,13.87777,0,0.658308,0.2197464,0.2532039,4.550702,60.67602,0,1,1,1,110,110,0,3519032734,3,40,0,1,0,0,1021,714.7,0,1021,1,0,0,0.3333333,0,0,0,1,0,0.000586,0.148863,0.04981633,0.05718487,0,-1,1,7,2,2,2,3,3,0,40,13.33333,0,0,30,30,0,40,18.85618,18.85618,0.7071068,-1.5,0.5,655,327.75,655,655,655,0,0.5,654.5,462.8014,0,0,-2,Snark
B,4,0.510031,6,3,3,0,40,0,0,0,0,0,0.509432,0.1700103,0.1959653,5.881996,0,0,-1,1,1,64,64,0,2903094294,2,0,0,1,0,0,501,501,501,501,0,0,0,0,0,0,0,1,0,1.30E-05,0.509445,0.1699343,0.1960166,0.2197507,0.2041877,7,1,1,1,0.1428571,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,505,252.75,505,505,505,0,0.5,504.5,356.7354,0,0,-2,Snark
A,7,0.561701,6,7,5,3187,921,0,1460,455.2857,477.2608,0,0.22125,0.080243,0.0803007,12.46215,5673.837,0.1666667,0.5516066,1,1,116,116,0,520914499,4,3186,2,2,921,0,16445440,2050242,130304,16445440,3,0,0,0,1,6,1460,256,0,0.000218,0.216437,0.1275196,0.06956003,7.00E-05,-1,1,6,2,2,2,7,7,0,1460,455.2857,0,116,854.25,854.25,0,1460,535.9549,535.9549,0.7404119,-0.9130075,0.5,222.5,94,1.5,167.5,171.5,170,0.5,222,103.886,103.886,0.1090629,-1.837897,Snark
B,7,0.345194,6,5,7,921,3187,0,829,184.2,289.8475,0,0.170142,0.0690388,0.06559003,14.48461,2668.065,-0.1666667,-0.5516066,1,20357,64,64,0,3079086743,5,91,0,3,3187,1,8222720,2023006,64128,8222720,1,0,0,0,1,6,1460,128,7.00E-05,1.80E-05,0.004813,0.0012628,0.001644925,0.1287824,0.06957948,6,1,1,1,0.1666667,5,5,0,829,184.2,0,0,276.25,276.25,0,829,324.363,204.7841,1.456651,0.1869421,1.5,170.5,86.5,5.5,168.5,170.5,165,1.5,169,95.85754,95.85754,-0.00065286,-1.998549,Snark
A,12,0.082911,6,3,3,44,0,0,44,14.66667,15.26555,0,0.08083,0.027637,0.03071687,36.18338,530.6895,0,1,1,1,115,115,0,1439508582,3,44,0,1,0,0,512,512,512,512,0,0,0,0,0,0,0,1,0,0.001915,0.080814,0.02757633,0.03074175,0,-1,1,5,2,2,2,3,3,0,44,14.66667,0,0,33,33,0,44,20.7418,20.7418,0.7071068,-1.5,2.5,80.5,41.5,80.5,80.5,80.5,0,2.5,78,55.15433,0,0,-2,Snark
B,12,0.002065,6,3,3,0,44,0,0,0,0,0,0.001931,0.000688333,0.000718496,1452.785,0,0,-1,1,1,64,64,0,1424651616,3,0,0,1,0,0,501,501,501,501,0,0,0,0,0,0,0,1,0,1.60E-05,0.000166,7.13E-05,5.02E-05,0.02764767,0.03074179,5,1,1,1,0.2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1.5,1,1.5,1.5,1.5,0,0.5,1,0.7071068,0,0,-2,Snark
A,3,6.09336,17,26,22,3592,11638,48,880,138.1538,213.236,0,4.437019,0.23436,0.8175437,4.26694,589.4941,0.08333334,-0.5282994,1,65535,118,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.178303,4.615512,0.343725,0.8260313,0,-1,1,4,2,2,2,20,10,48,880,138.1538,48,48,48,0,48,832,230.6839,0,2.58993,5.327024,0.5,1000,106.6,0.5,0.5,182,181.5,0.5,999.5,212.3491,134.5459,3.160988,10.72072,Snark
B,3,5.89632,17,22,26,11638,3592,316,592,529,91.91773,0,4.781218,0.2680145,0.9495197,3.731141,1973.774,-0.08333334,0.5282994,1,563,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000791,0.165706,0.01071891,0.03268642,0.3544439,0.8266777,4,1,1,1,0.25,20,11,316,592,529,512,574.5,592,80,592,276,100.0027,59.304,-1.485783,0.4194658,0.5,1000,101.1429,0.5,0.5,180,179.5,0.5,999.5,222.8806,133.0634,3.312123,10.92539,Snark
A,15,0,17,1,0,48,0,48,48,48,0,0,0,0,0,0,0,1,1,65535,0,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,65535,0,0,0,0,-1,1,3,1,1,1,1,1,48,48,48,48,48,48,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Snark
A,1,9.55419,6,279,248,441235,0,656,4213,1581.487,601.8691,0,0.913154,0.03424441,0.08839773,29.20185,46182.36,0.05882353,1,1,3,117,117,0,1897628949,279,440141,0,0,0,0,1026,1026,1026,1026,0,0,0,0,0,0,0,1,0,1.80E-05,0.913076,0.03744136,0.09012125,0,-1,1,2,2,2,2,20,245,656,4213,1581.487,1096,1460,2135.75,1039.75,1460,3557,609.6887,609.6887,1.079912,0.639729,0.5,915,34.41727,1.5,2.5,17.5,16,1.5,914.5,89.73987,11.8608,5.074677,36.44414,Snark
B,1,9.554201,6,248,279,0,441235,0,0,0,0,0,0.913094,0.03852502,0.09277268,25.95717,0,-0.05882353,-1,1,1,64,64,0,1720414126,248,0,0,247,440119,0,9085,9084.999,9064,9085,12,11,19,0,0,0,0,1,0,4.00E-06,0.002698,7.50E-05,0.000167383,0.03751634,0.09012141,2,1,1,1,0.5,20,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,915,38.68219,1.5,3.5,20.5,19,1.5,914.5,94.37157,14.0847,4.78446,32.45194,Snark
A,2,9.827222,6,78,66,85210,0,1061,1127,1092.436,19.38038,0,0.689938,0.12599,0.09532634,7.937136,8670.812,0.08333334,1,1,1,64,64,0,657551747,78,84137,0,0,0,0,501,501,501,501,0,0,0,0,0,0,0,1,0,0.000318,0.633451,0.1084669,0.1064415,0,-1,1,1,2,2,2,20,78,1061,1127,1092.436,1072,1091,1110,38,1069,66,19.95096,19.95096,0.01718039,-1.348255,5.5,685,127.6104,56,113,164.5,108.5,164.5,679.5,105.8748,80.43105,2.327847,8.856303,Snark
B,2,9.776491,6,66,78,0,85210,0,0,0,0,0,0.671703,0.1481287,0.09206178,6.750888,0,-0.08333334,-1,1,9,118,118,0,2788000710,66,0,0,65,84137,1,1022,1024.208,1022,1026,30,30,60,0,0,0,0,1,0,0.001541,0.24436,0.08413436,0.06715739,0.1926013,0.1258567,1,1,1,1,1,20,37,0,0,0,0,0,0,0,0,0,0,0,0,0,41.5,675,150.4154,86,140.5,180,94,62.5,633.5,100.5816,69.6822,2.503448,9.818701,Snark
A,6,9.503405,6,266,219,426096,0,52,2896,1601.865,682.8023,0,0.653547,0.0357271,0.08604189,27.98997,44836.14,0.09690721,1,1,2,50,50,0,2774910206,266,424648,0,0,0,0,501,501,501,501,0,0,0,0,266,798,0,1,0,1.70E-05,0.653451,0.03794904,0.08580631,0,-1,1,1,2,2,2,20,127,52,2896,1601.865,1448,1448,1448,0,1448,2844,686.8085,0,0.6979736,0.2791181,0.5,655,35.88302,3.5,10.5,34,30.5,1.5,654.5,87.21052,22.60965,4.945819,25.59365,Snark
B,6,9.501933,6,219,266,0,426096,0,0,0,0,0,0.653475,0.04338782,0.09309831,23.04794,0,-0.09690721,-1,1,1,64,64,0,2358457099,219,0,0,218,422545,0,1664,1669.999,1662,1670,25,26,49,0,219,657,0,1,0,8.00E-06,0.044043,0.00082242,0.005636263,0.03877146,0.08599122,1,1,1,1,1,20,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,655,43.62156,6.5,18.5,40.5,34,3.5,654.5,94.53024,25.2042,4.490046,20.70368,Snark
A,4,0,17,1,0,48,0,48,48,48,0,0,0,0,0,0,0,1,1,65535,0,118,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,65535,0,0,0,0,-1,1,4,1,1,1,1,1,48,48,48,48,48,48,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Snark
A,6,0.171631,6,2,2,2129,0,1062,1067,1064.5,1.767767,0,0.171631,0.0858155,0.06068072,11.65291,12404.52,0,1,1,1,110,110,0,2196176325,2,1067,0,0,0,0,1020,1020,1020,1020,0,0,0,0,0,0,0,1,0,0.171603,0.171603,0.0858015,0.06067082,0,-1,1,3,2,2,2,2,2,1062,1067,1064.5,1062,1064.5,1067,5,1062,5,2.5,2.5,0,-2,171,171,171,171,171,171,0,171,0,0,0,0,0,Snark
B,6,0.171637,6,2,2,0,2129,0,0,0,0,0,0.171637,0.0858185,0.06068284,11.6525,0,0,-1,1,1,64,64,0,2799056394,2,0,0,1,1062,0,13846,13846,13846,13846,0,0,0,0,0,0,0,1,0,2.80E-05,3.40E-05,3.10E-05,2.12E-06,0.0858325,0.06067082,3,1,1,1,0.3333333,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,171,171,171,171,171,171,0,171,0,0,0,0,0,Snark
A,3,5.008674,17,7,0,7670,0,1089,1102,1095.714,3.725199,0,2.000769,0.7155249,0.6234174,1.397575,1531.343,1,1,1,349,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,65535,0,0,0,0,-1,2,1,1,1,0.5,7,7,1089,1102,1095.714,1092.5,1095,1099.5,7,1089,13,4.233009,4.233009,-0.03824689,-1.150243,0.5,1000,666.8334,1000,1000,1000,0,1000,999.5,516.1396,0,-0.7071071,-1.5,Snark
A,2,9.116691,6,165,147,266475,0,1061,2920,1615,545.8221,0,0.447996,0.05525268,0.08248255,18.09867,29229.36,0.05769231,1,1,2,117,117,0,2043775998,165,264348,0,0,0,0,1022,1022,1022,1022,0,0,0,0,0,0,0,1,0,2.40E-05,0.447904,0.05760074,0.08327449,0,-1,1,2,2,2,2,20,148,1061,2920,1615,1095.5,1460,2138.75,1043.25,1460,1859,553.1877,553.1877,0.534597,-1.032378,0.5,445,55.66159,1.5,9.5,93.5,92,1.5,444.5,84.10886,68.1996,1.922828,3.690681,Snark
B,2,9.116706,6,147,165,0,266475,0,0,0,0,0,0.447927,0.06201842,0.08476404,16.12424,0,-0.05769231,-1,1,1,64,64,0,1720472000,147,0,0,146,265392,0,10653,10648.03,10640,10653,4,4,7,0,0,0,0,1,0,1.20E-05,0.043899,0.000394952,0.003574498,0.05799569,0.08335117,2,1,1,1,0.5,20,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,445,62.44863,1.5,16.5,96.5,95,1.5,444.5,86.57736,70.4235,1.778916,3.085491,Snark
A,1,9.898054,6,45,44,0,48193,0,0,0,0,0,0.783189,0.2199568,0.1352921,4.546348,0,0.01123596,-1,1,1,55,55,0,290910443,45,0,0,44,48193,0,501,501,501,501,0,0,0,0,45,135,0,1,0,0.003699,0.186063,0.1298208,0.06159979,0,-1,1,1,2,2,2,20,42,0,0,0,0,0,0,0,0,0,0,0,0,0,38.5,785,225.0227,125.5,212.5,322.5,197,227.5,746.5,151.2935,146.0361,1.321844,2.586264,Snark
B,1,9.114946,6,44,45,48193,0,1061,1126,1095.295,19.24234,0,0.500317,0.2071578,0.1199606,4.827236,5287.25,-0.01123596,1,1,1,64,64,0,190406903,44,47131,0,0,0,0,501,501,501,501,0,0,0,0,44,132,0,1,0,0.009594,0.60027,0.1593752,0.1079206,0.289196,0.1242634,1,1,1,1,1,20,44,1061,1126,1095.295,1078.5,1098,1112.5,34,1061,65,19.9278,19.9278,-0.2214562,-1.221859,38.5,505,211.9768,125.5,210,312.5,187,227.5,466.5,125.694,125.694,0.5463088,-0.4276257,Snark
A,3,6.036027,17,24,20,3496,10472,48,880,145.6667,220.6543,0,4.247465,0.2515011,0.814653,3.976125,579.1889,0.09090909,-0.4994273,1,65533,118,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.178445,4.42591,0.3523183,0.8246379,0,-1,1,2,4,2,2,20,10,48,880,145.6667,48,48,56,8,48,832,238.5705,5.9304,2.44659,4.570113,0.5,1000,121.7609,0.5,0.5,184.5,184,0.5,999.5,225.4917,136.3992,2.793322,8.195501,Snark
B,3,5.60188,17,20,24,10472,3496,307,606,523.6,94.61901,0,4.464665,0.280094,0.9308466,3.57023,1869.372,-0.09090909,0.4994273,1,1056,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000489,0.255663,0.01687755,0.04407907,0.3691959,0.8258152,2,1,3,1,0.5,20,14,307,606,523.6,512,571.5,592,80,592,299,103.0104,59.304,-1.329878,0.009438038,0.5,1000,112.7895,0.5,0.5,186.5,186,0.5,999.5,232.6753,137.8818,3.100529,9.439833,Snark
A,1,9.725769,6,53,60,0,66517,0,0,0,0,0,0.687735,0.1835051,0.1218129,5.44944,0,-0.0619469,-1,1,8,118,118,0,2788000710,53,0,0,52,65406,0,1026,1024.353,1022,1026,24,24,47,0,0,0,0,1,0,0.003759,0.241309,0.110726,0.0785934,0,-1,1,2,2,2,2,20,43,0,0,0,0,0,0,0,0,0,0,0,0,0,48.5,685,187.2019,109.5,155.5,252.5,143,156.5,636.5,125.2879,106.0059,1.737516,3.708273,Snark
B,1,9.864179,6,60,53,66517,0,1061,2125,1108.617,125.9268,0,0.695467,0.164403,0.1227437,6.082615,6743.288,0.0619469,1,1,2,64,64,0,665200478,60,65423,0,0,0,0,501,501,501,501,0,0,0,0,0,0,0,1,0,0.002649,0.573411,0.1442409,0.1159647,0.2549669,0.1400883,2,1,1,1,0.5,20,59,1061,2125,1108.617,1073,1090.5,1112,39,1112,1064,133.8849,28.9107,7.281021,52.35766,0.5,695,167.2203,82.5,148.5,227.5,145,139.5,694.5,126.697,107.4885,1.800621,4.373941,Snark
A,2,9.879168,6,215,137,876113,0,691,16642,4074.944,3445.881,0,0.429687,0.04594959,0.07833819,21.76297,88682.88,0.2215909,1,1,12,109,109,0,3592532671,215,874011,0,0,0,0,1020,1020,1020,1020,0,0,0,0,0,0,0,1,0,6.00E-06,0.429569,0.08125509,0.09667346,0,-1,1,1,2,2,2,20,168,691,16642,4074.944,2102,2111,4230,2128,2103,15951,3466.672,1577.486,2.020097,3.741386,0.5,425,46.29673,0.5,0.5,64.5,64,0.5,424.5,79.4356,47.4432,2.309794,5.519623,Snark
B,2,9.8792,6,137,215,0,876113,0,0,0,0,0,0.429723,0.07211098,0.08783948,13.86752,0,-0.2215909,-1,1,1,64,64,0,3134178564,137,0,0,136,874008,0,8033,8041.934,7775,8042,27,42,49,0,0,0,0,1,0,2.00E-06,0.0024,0.00013327,0.000271092,0.08138836,0.09667384,1,1,1,1,1,20,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,425,72.58456,2.5,37.5,104.5,102,0.5,424.5,89.70892,75.6126,1.704008,2.716868,Snark
A,4,0.072726,6,3,3,41,0,0,41,13.66667,14.22472,0,0.071129,0.024242,0.02707415,41.25072,563.7599,0,1,1,1,115,115,0,1177183594,3,41,0,1,0,0,512,512,512,512,0,0,0,0,0,0,0,1,0,0.001364,0.071115,0.02415967,0.02711253,0,-1,1,4,2,2,2,3,3,0,41,13.66667,0,0,30.75,30.75,0,41,19.32759,19.32759,0.7071066,-1.5,1.5,71.5,36.5,71.5,71.5,71.5,0,1.5,70,49.49747,0,0,-2,Snark
B,4,0.001575,6,3,3,0,41,0,0,0,0,0,0.001378,0.000525,0.000495752,1904.762,0,0,-1,1,1,64,64,0,1484914826,3,0,0,1,0,0,501,501,501,501,0,0,0,0,0,0,0,1,0,1.40E-05,0.000233,9.43E-05,7.34E-05,0.024254,0.02711263,4,1,1,1,0.25,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1.5,1,1.5,1.5,1.5,0,0.5,1,0.7071068,0,0,-2,Snark
A,6,0,17,1,0,51,0,51,51,51,0,0,0,0,0,0,0,1,1,65535,0,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,65535,0,0,0,0,-1,1,3,1,1,1,1,1,51,51,51,51,51,51,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Snark
A,1,9.87739,6,51,55,0,60287,0,0,0,0,0,0.640384,0.1936743,0.1143641,5.163307,0,-0.03773585,-1,1,5,118,118,0,2788000710,51,0,0,50,61401,0,1026,1025.137,1022,1026,23,23,45,0,0,0,0,1,0,0.00047,0.246454,0.1077262,0.07677437,0,-1,1,2,4,2,2,20,29,0,0,0,0,0,0,0,0,0,0,0,0,0,41.5,645,197.59,109.5,176.5,247.5,138,171.5,603.5,119.3766,102.2994,1.930797,4.464874,Snark
B,1,9.648109,6,55,51,60287,0,1063,1125,1096.127,19.06341,0,0.637139,0.1754202,0.1228649,5.700599,6248.582,0.03773585,1,1,1,64,64,0,662900914,55,59171,0,0,0,0,501,501,501,501,0,0,0,0,0,0,0,1,0,3.20E-05,0.621472,0.1376406,0.117187,0.2453668,0.1400968,2,1,3,1,0.5,20,55,1063,1125,1096.127,1074.25,1100,1113,38.75,1070,62,19.64416,19.64416,-0.2875304,-1.358615,7.5,635,178.6759,96.5,177.5,222.5,126,202.5,627.5,128.8708,93.4038,1.666584,3.805831,Snark
A,3,5.326915,17,13,11,1796,5536,48,880,138.1538,201.6364,0,4.455686,0.4097627,1.125612,2.440437,337.1558,0.08333334,-0.5100927,1,26,118,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.178359,4.634443,0.507768,1.145137,0,-1,1,2,2,2,2,13,7,48,880,138.1538,48,48,52,4,48,832,230.6839,2.9652,2.58993,5.327024,0.5,1000,156.2917,0.5,0.5,184.5,184,0.5,999.5,288.0931,136.3992,2.299972,4.366902,Snark
B,3,5.348815,17,11,13,5536,1796,307,592,503.2727,102.7794,0,4.80288,0.4862559,1.303295,2.05653,1034.996,-0.08333334,0.5100927,1,1135,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000868,0.168437,0.030095,0.0529271,0.537863,1.14636,2,1,1,1,0.5,11,7,307,592,503.2727,376.25,565,592,215.75,592,285,115.8746,115.8746,-0.9198917,-1.02237,0.5,1000,154.95,0.5,0.5,180.5,180,0.5,999.5,309.0288,133.434,2.307413,3.949416,Snark
A,2,9.883962,6,195,185,261401,0,324,2920,1340.518,457.2538,0,0.409776,0.05068698,0.06893093,19.72893,26446.99,0.02631579,1,1,2,117,117,0,1931827571,195,259264,0,0,0,0,1026,1026,1026,1026,0,0,0,0,0,0,0,1,0,2.80E-05,0.409712,0.05298348,0.06941634,0,-1,1,1,2,2,2,20,189,324,2920,1340.518,1087,1106,1460,373,1460,2596,463.1681,276.5049,1.26311,0.4581468,0.5,405,50.96391,2.5,29.5,80.5,78,1.5,404.5,70.63911,57.8214,2.747283,9.9045,Snark
B,2,9.883936,6,185,195,0,261401,0,0,0,0,0,0.409747,0.05342668,0.06991065,18.71724,0,-0.02631579,-1,1,1,64,64,0,1720428320,185,0,0,184,260312,0,9085,9084.999,9075,9085,11,10,17,0,0,0,0,1,0,7.00E-06,0.042792,0.000322919,0.003132122,0.0533064,0.06948697,1,1,1,1,1,20,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,405,53.7174,2.5,32.5,83.5,81,1.5,404.5,71.70251,60.0453,2.675273,9.395025,Snark
A,3,1.709998,6,54,47,90609,0,1061,4246,1677.944,671.3805,0,0.372968,0.03166663,0.05869807,31.57898,52987.78,0.06930693,1,1,3,117,117,0,2117634710,54,88440,0,0,0,0,1026,1026,1026,1026,0,0,0,0,0,0,0,1,0,1.80E-05,0.372905,0.03691146,0.06238583,0,-1,1,3,2,2,2,20,52,1061,4246,1677.944,1100,1460,2169,1069,1460,3185,689.166,689.166,1.237966,1.616986,0.5,372.5,32.27359,2.5,12.5,39.5,37,2.5,372,60.45553,27.4281,3.940344,18.05474,Snark
B,3,1.70989,6,47,54,0,90609,0,0,0,0,0,0.372932,0.03638064,0.06141692,27.48715,0,-0.06930693,-1,1,1,64,64,0,1720476340,47,0,0,46,87392,0,10662,10651.35,10639,10662,2,1,1,0,0,0,0,1,0,5.00E-06,0.000343,0.000103043,5.51E-05,0.0370145,0.06238585,3,1,1,1,0.3333333,20,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,372.5,37.17392,2.5,18.5,46.5,44,2.5,372,63.56556,32.6172,3.708538,15.76228,Snark
A,1,9.593603,17,30,60,3173,65782,96,119,105.7667,6.051154,0,0.774209,0.3197868,0.1599372,3.127084,330.7412,-0.3333333,-0.9079689,1,166,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.001996,0.278813,0.1171792,0.08437324,0,-1,1,2,2,2,2,20,29,96,119,105.7667,100,105,110,10,105,23,6.468814,6.468814,0.3541705,-0.7868683,166.5,775,331.3966,222.5,277.5,387.5,165,222.5,608.5,162.2706,122.3145,1.465433,1.23877,Snark
B,1,9.718954,17,60,30,65782,3173,1088,1103,1096.367,4.371458,0,0.657946,0.1619826,0.146058,6.173504,6768.424,0.3333333,0.9079689,1,87,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.002751,0.682862,0.1992663,0.1591496,0.3164455,0.1801318,2,1,1,1,0.5,20,59,1088,1103,1096.367,1093,1096.5,1100,7,1101,15,4.509127,4.509127,-0.2372373,-1.077047,0.5,655,164.6356,44.5,138.5,232.5,188,37.5,654.5,151.2218,139.3644,1.479487,2.121758,Snark
A,2,9.774662,6,54,46,60069,0,1061,2201,1112.389,120.5715,0,1.242466,0.1810122,0.1712084,5.524487,6145.379,0.08,1,1,2,64,64,0,1216554958,54,58992,0,0,0,0,501,501,501,501,0,0,0,0,0,0,0,1,0,0.01566,1.218122,0.1567443,0.2047366,0,-1,2,1,2,2,1,20,54,1061,2201,1112.389,1076,1088.5,1111,35,1064,1140,150.9489,25.9455,6.936278,47.09586,21.5,1000,179.8019,91.5,163,220,128.5,37.5,978.5,149.5191,95.25705,3.241957,15.25798,Snark
B,2,9.70911,6,46,54,0,60069,0,0,0,0,0,1.229923,0.2110676,0.1722157,4.737818,0,-0.08,-1,1,1,112,112,0,1219880940,46,0,0,45,58992,1,513,510.3429,508,513,21,20,40,0,0,0,0,1,0,0.002683,0.213324,0.09701473,0.07002812,0.253759,0.2163816,1,2,1,1,1,20,39,0,0,0,0,0,0,0,0,0,0,0,0,0,50.5,1000,210.6555,146.5,184.5,247.5,101,170.5,949.5,148.5162,74.8713,3.460966,15.8875,Snark
A,4,9.702847,17,538,37,589472,7266,771,1456,1095.673,17.20739,0,0.678132,0.01803503,0.05034893,55.44765,60752.48,0.8713043,0.9756476,1,99,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000281,0.693446,0.1477027,0.1292566,0,-1,1,1,2,2,2,20,219,771,1456,1095.673,1092,1095,1100,8,1100,685,21.39982,5.9304,2.381384,244.8914,0.5,675,18.29888,0.5,0.5,15.5,15,0.5,674.5,51.96116,11.1195,7.912054,82.8941,Snark
B,4,9.393206,17,37,538,7266,589472,143,236,196.3784,22.85511,0,0.737017,0.2538704,0.1252973,3.939017,773.5378,-0.8713043,-0.9756476,3,135,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000916,0.221037,0.02995054,0.03836388,0.1776533,0.1348297,1,1,1,1,1,20,37,143,236,196.3784,182.75,201,216.75,34,184,93,24.28252,24.28252,-0.381865,-0.7957165,61.5,735,260.8889,222.5,232.5,277.5,55,232.5,673.5,135.5507,40.7715,2.05065,4.575247,Snark
A,5,0,17,1,0,306,0,306,306,306,0,0,0,0,0,0,0,1,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,65535,0,0,0,0,-1,5,1,1,1,0.2,1,1,306,306,306,306,306,306,0,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Snark
A,4,0.42189,17,8,10,4115,1652,316,592,514.375,97.15645,0,0.145289,0.05273625,0.05756192,18.96229,9753.728,-0.1111111,0.4270851,1,34,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000584,0.005612,0.00177,0.001222135,0,-1,4,1,2,2,0.5,8,6,316,592,514.375,421.5,590,592,170.5,592,276,113.1967,113.1967,-1.008551,-0.8271654,0.5,145.5,60.64286,0.5,69,139.5,139,0.5,145,75.04983,75.04983,0.2918093,-1.910564,Snark
B,4,4.997401,17,10,8,1652,4115,48,880,165.2,218.5467,0,4.578744,0.4997401,1.290991,2.00104,330.5718,0.1111111,-0.4270851,1,1,115,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.136405,4.715188,0.5949162,1.302945,0.5966862,1.302945,1,4,1,1,1,10,7,48,880,165.2,48,48,64,16,48,832,256.9236,11.8608,2.133074,3.066004,0.5,1000,157.8889,0.5,69,140.5,140,0.5,999.5,322.8846,103.782,2.275227,3.546248,Snark
